Transaction Date,Post Date,Description,Category,Type,Amount,Memo
08/18/2021,08/19/2021,BJS WHOLESALE #0044,Shopping,Sale,-18.96,
08/17/2021,08/19/2021,SUNOCO 0368301801,Gas,Sale,-41.93,
08/19/2021,08/19/2021,NEWEGG INC,Shopping,Sale,-12.68,
08/18/2021,08/19/2021,SHOPRITE METRO PLZA S1,Groceries,Sale,-42.61,
08/18/2021,08/18/2021,UBER   EATS,Food & Drink,Sale,-20.31,
08/16/2021,08/18/2021,CAVA GRILL JERSEY CITY,Food & Drink,Sale,-12.23,
08/15/2021,08/17/2021,CAVA GRILL JERSEY CITY,Food & Drink,Sale,-12.23,
08/17/2021,08/17/2021,YETI 1-833-225-9384,Shopping,Sale,-42.64,
08/16/2021,08/17/2021,YETI 1-833-225-9384,Shopping,Sale,-11.08,
08/15/2021,08/15/2021,UBER   TRIP,Travel,Sale,-16.97,
08/12/2021,08/13/2021,NJ EZPASS,Travel,Sale,-105.00,
08/11/2021,08/12/2021,DOWNTOWN PHARMACY,Health & Wellness,Sale,-13.92,
08/09/2021,08/11/2021,CAVA GRILL JERSEY CITY,Food & Drink,Sale,-24.46,
08/09/2021,08/11/2021,EXXONMOBIL    47973953,Gas,Sale,-40.08,
08/08/2021,08/10/2021,CAVA GRILL JERSEY CITY,Food & Drink,Sale,-12.23,
08/09/2021,08/09/2021,DOORDASH*T THAI,Food & Drink,Sale,-19.51,
08/07/2021,08/09/2021,ANTHONY DAVIDS,Food & Drink,Sale,-76.39,
08/06/2021,08/09/2021,AINSWORTH HOBOKEN,Food & Drink,Sale,-124.00,
08/07/2021,08/09/2021,SHOPRITE LQRS HOBOKEN,Food & Drink,Sale,-40.51,
08/06/2021,08/08/2021,CAFE LAFAYETTE,Groceries,Sale,-7.17,
08/05/2021,08/06/2021,APPLE.COM/BILL,Entertainment,Sale,-0.99,
08/05/2021,08/06/2021,MICHELS MENSWEAR,Shopping,Sale,-200.00,
08/04/2021,08/05/2021,SHOPRITE METRO PLZA S1,Groceries,Sale,-9.48,
08/04/2021,08/05/2021,CAVA GRILL JERSEY CITY,Food & Drink,Sale,-12.23,
08/04/2021,08/05/2021,BJS WHOLESALE #0044,Shopping,Sale,-78.75,
08/03/2021,08/04/2021,STELLA'S 24 HOUR EATERY,Food & Drink,Sale,-11.73,
08/01/2021,08/03/2021,CAVA GRILL JERSEY CITY,Food & Drink,Sale,-12.23,
08/01/2021,08/03/2021,TAQUERIA DOWNTOWN,Food & Drink,Sale,-12.42,
08/02/2021,08/02/2021,UBER   EATS,Food & Drink,Sale,-18.19,
07/31/2021,08/02/2021,WAWA 8329     00083295,Gas,Sale,-41.54,
07/31/2021,08/01/2021,FINS - SEA GIRT,Food & Drink,Sale,-43.25,
07/31/2021,08/01/2021,UBER   TRIP,Travel,Sale,-35.40,
07/31/2021,08/01/2021,PARKMOBILE,Travel,Sale,-6.50,
07/30/2021,08/01/2021,MARINA GRILLE,Food & Drink,Sale,-64.49,
07/31/2021,08/01/2021,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-15.96,
07/30/2021,08/01/2021,GOOGLE *YouTubePremium,Professional Services,Sale,-12.78,
07/29/2021,07/30/2021,Steam Purchase,Entertainment,Sale,-5.11,
07/29/2021,07/30/2021,BJS WHOLESALE #0044,Shopping,Sale,-108.28,
07/28/2021,07/29/2021,MARRIOTT VACATIONS PKG,Travel,Sale,-149.00,
07/26/2021,07/28/2021,CAVA GRILL JERSEY CITY,Food & Drink,Sale,-12.23,
07/26/2021,07/28/2021,CAVA GRILL JERSEY CITY,Food & Drink,Sale,-12.23,
07/27/2021,07/28/2021,MARRIOTT VACATIONS PKG,Travel,Sale,-199.00,
07/24/2021,07/26/2021,HUDSON &amp; CO.,Food & Drink,Sale,-217.26,
07/25/2021,07/26/2021,NJ EZPASS,Travel,Sale,-65.00,
07/23/2021,07/25/2021,CHIPOTLE 2256,Food & Drink,Sale,-8.90,
07/24/2021,07/25/2021,DOWNTOWN PHARMACY,Health & Wellness,Sale,-4.43,
07/22/2021,07/25/2021,BJS WHOLESALE #0044,Shopping,Sale,-173.39,
07/22/2021,07/25/2021,BJS WHOLESALE #0044,Shopping,Sale,-20.99,
07/21/2021,07/23/2021,CAVA GRILL JERSEY CITY,Food & Drink,Sale,-12.23,
07/22/2021,07/23/2021,WAWA 8341     00083410,Gas,Sale,-36.24,
07/20/2021,07/20/2021,AUTOMATIC PAYMENT - THANK,,Payment,1967.26,
07/18/2021,07/20/2021,CAVA GRILL JERSEY CITY,Food & Drink,Sale,-12.23,
07/18/2021,07/19/2021,GOOGLE *YouTube Videos,Entertainment,Sale,-4.25,
07/17/2021,07/19/2021,WHITE STAR BAR WARREN ST,Food & Drink,Sale,-74.31,
07/19/2021,07/19/2021,DOORDASH*&amp;PIZZA,Food & Drink,Sale,-32.74,
07/17/2021,07/18/2021,DOORDASH*WONDER BAGELS,Food & Drink,Sale,-33.91,
07/17/2021,07/18/2021,UBER   TRIP,Travel,Sale,-17.15,
07/17/2021,07/18/2021,UBER   TRIP,Travel,Sale,-36.30,
07/16/2021,07/18/2021,SHOPRITE LIQUOR MTRO P,Food & Drink,Sale,-52.21,
07/17/2021,07/18/2021,UBER   TRIP,Travel,Sale,-5.50,
07/13/2021,07/15/2021,CAVA GRILL JERSEY CITY,Food & Drink,Sale,-24.46,
07/13/2021,07/14/2021,BJS WHOLESALE #0044,Shopping,Sale,-6.98,
07/13/2021,07/14/2021,SHOPRITE METRO PLZA S1,Groceries,Sale,-12.14,
07/11/2021,07/13/2021,CAPSIZED CAFE,Food & Drink,Sale,-16.05,
07/11/2021,07/13/2021,EXXONMOBIL    47972054,Gas,Sale,-45.01,
07/09/2021,07/12/2021,THE GRILL,Food & Drink,Sale,-16.81,
07/11/2021,07/12/2021,APPLE.COM/BILL,Shopping,Sale,-74.63,
07/11/2021,07/12/2021,MARINA GRILLE,Food & Drink,Sale,-157.98,
07/11/2021,07/12/2021,PAYPAL *NOLAGVPN,Bills & Utilities,Sale,-7.90,
07/10/2021,07/11/2021,NJ EZPASS,Travel,Sale,-65.00,
07/09/2021,07/11/2021,IBI*FABLETICS.COM,Bills & Utilities,Sale,-28.95,
07/08/2021,07/11/2021,BAKERS WHARFSIDE,Food & Drink,Sale,-47.45,
07/08/2021,07/11/2021,LEGGETTS,Food & Drink,Sale,-19.66,
07/08/2021,07/11/2021,LEGGETTS,Food & Drink,Sale,-14.73,
07/09/2021,07/11/2021,BJS WHOLESALE #0044,Shopping,Sale,-25.96,
07/09/2021,07/11/2021,SPANO'S RISTORANTE ITALI,Food & Drink,Sale,-78.47,
07/08/2021,07/09/2021,CHIPOTLE 1454,Food & Drink,Sale,-9.06,
07/07/2021,07/09/2021,WAYPOINT 622,Food & Drink,Sale,-114.85,
07/06/2021,07/08/2021,CAVA GRILL JERSEY CITY,Food & Drink,Sale,-12.23,
07/07/2021,07/08/2021,CAPSIZED CAFE,Food & Drink,Sale,-16.05,
07/05/2021,07/06/2021,SUNOCO 0007754511,Gas,Sale,-37.04,
07/05/2021,07/06/2021,APPLE.COM/BILL,Shopping,Sale,-0.99,
07/03/2021,07/05/2021,WICKED WOLF TAVERN,Food & Drink,Sale,-21.00,
07/04/2021,07/05/2021,UBER   TRIP,Travel,Sale,-24.23,
07/04/2021,07/05/2021,Roman Nose,Food & Drink,Sale,-35.86,
06/30/2021,07/02/2021,EXXONMOBIL    47973953,Gas,Sale,-29.54,
07/02/2021,07/02/2021,UBER   EATS,Food & Drink,Sale,-18.30,
06/30/2021,07/01/2021,GOOGLE *YouTubePremium,Professional Services,Sale,-12.78,
06/30/2021,07/01/2021,NJ EZPASS,Travel,Sale,-65.00,
06/30/2021,07/01/2021,BJS WHOLESALE #0044,Shopping,Sale,-35.98,
06/27/2021,06/28/2021,MARINA GRILLE,Food & Drink,Sale,-115.56,
06/26/2021,06/28/2021,MARINA GRILLE,Food & Drink,Sale,-50.06,
06/24/2021,06/27/2021,CAVA GRILL JERSEY CITY,Food & Drink,Sale,-12.02,
06/25/2021,06/27/2021,BEACH HAUS BREWERY,Food & Drink,Sale,-33.91,
06/26/2021,06/27/2021,Egan's Spring Lake Liquor,Food & Drink,Sale,-22.23,
06/24/2021,06/25/2021,CHIPOTLE 2627,Food & Drink,Sale,-8.90,
06/23/2021,06/24/2021,SHOPRITE METRO PLZA S1,Groceries,Sale,-10.97,
06/23/2021,06/24/2021,BJS WHOLESALE #0044,Shopping,Sale,-62.87,
06/22/2021,06/23/2021,SCUF GAMING INTERNATIONAL,Shopping,Sale,-14.90,
06/21/2021,06/23/2021,SHOPRITE LIQUOR MTRO P,Food & Drink,Sale,-19.18,
06/21/2021,06/23/2021,EXXONMOBIL    47973953,Gas,Sale,-37.91,
06/20/2021,06/22/2021,CAVA GRILL JERSEY CITY,Food & Drink,Sale,-12.02,
06/21/2021,06/22/2021,SHOPRITE METRO PLZA S1,Groceries,Sale,-33.35,
06/19/2021,06/20/2021,DOORDASH*FINS TROPICAL,Food & Drink,Sale,-33.84,
06/18/2021,06/20/2021,MORRIS STREET LAUNDRY &amp; D,Personal,Sale,-11.50,
06/19/2021,06/20/2021,Blizzard Entertainment,Entertainment,Sale,-21.31,
06/14/2021,06/15/2021,BJS WHOLESALE #0044,Shopping,Sale,-46.25,
06/13/2021,06/15/2021,CAVA GRILL JERSEY CITY,Food & Drink,Sale,-12.02,
06/13/2021,06/14/2021,UBER   TRIP,Travel,Sale,-17.11,
06/12/2021,06/14/2021,MADD HATTER,Food & Drink,Sale,-46.25,
06/11/2021,06/14/2021,TONY BOLONEY'S,Food & Drink,Sale,-17.04,
06/12/2021,06/13/2021,HUDSON HOUND JC,Food & Drink,Sale,-103.17,
06/12/2021,06/13/2021,DOORDASH*WONDER BAGELS,Food & Drink,Sale,-34.01,
06/11/2021,06/13/2021,SHOPRITE METRO PLZA S1,Groceries,Sale,-19.05,
06/11/2021,06/13/2021,SCUF GAMING INTERNATIONAL,Shopping,Sale,-22.36,
06/11/2021,06/13/2021,BJS WHOLESALE #0044,Shopping,Sale,-51.93,
06/11/2021,06/13/2021,SHOPRITE LIQUOR MTRO P,Food & Drink,Sale,-19.18,
06/11/2021,06/13/2021,EXXONMOBIL    47973953,Gas,Sale,-34.92,
06/09/2021,06/11/2021,CAVA GRILL JERSEY CITY,Food & Drink,Sale,-12.02,
06/10/2021,06/11/2021,APPLE.COM/BILL,Shopping,Sale,-0.99,
06/10/2021,06/11/2021,Blizzard Entertainment,Entertainment,Sale,-21.31,
06/11/2021,06/11/2021,PAYPAL *NOLAGVPN,Bills & Utilities,Sale,-7.90,
06/09/2021,06/10/2021,FH* MANHATTAN YACHT CL,Entertainment,Sale,-127.20,
06/07/2021,06/08/2021,TRAVEL CREDIT $300/YEAR,Fees & Adjustments,Adjustment,27.94,
06/07/2021,06/08/2021,NJ EZPASS,Travel,Sale,-65.00,
06/06/2021,06/08/2021,CAVA GRILL JERSEY CITY,Food & Drink,Sale,-12.02,
06/07/2021,06/08/2021,ETIKET LLC,Personal,Sale,-60.00,
06/06/2021,06/07/2021,FINS - SEA GIRT,Food & Drink,Sale,-10.92,
06/05/2021,06/06/2021,Autonomous Inc.,Home,Sale,-318.81,
06/03/2021,06/06/2021,TRAVEL CREDIT $300/YEAR,Fees & Adjustments,Adjustment,43.25,
06/03/2021,06/06/2021,EXXONMOBIL    47973953,Gas,Sale,-43.25,
06/03/2021,06/04/2021,TRAVEL CREDIT $300/YEAR,Fees & Adjustments,Adjustment,44.00,
06/03/2021,06/04/2021,NESPRESSO USA,Groceries,Sale,-44.00,
06/03/2021,06/04/2021,BJS WHOLESALE #0044,Shopping,Sale,-35.95,
06/03/2021,06/04/2021,TRAVEL CREDIT $300/YEAR,Fees & Adjustments,Adjustment,25.00,
06/03/2021,06/04/2021,NJ EZPASS,Travel,Sale,-25.00,
06/01/2021,06/03/2021,3CHI.COM,Shopping,Sale,-59.97,
05/31/2021,06/02/2021,STAGE HOUSE TAVERN,Food & Drink,Sale,-23.26,
05/31/2021,06/02/2021,CAVA GRILL JERSEY CITY,Food & Drink,Sale,-12.02,
06/01/2021,06/02/2021,TRAVEL CREDIT $300/YEAR,Fees & Adjustments,Adjustment,35.84,
06/01/2021,06/02/2021,UPHORIC URTH,Groceries,Sale,-35.84,
05/31/2021,06/01/2021,TRAVEL CREDIT $300/YEAR,Fees & Adjustments,Adjustment,25.00,
05/31/2021,06/01/2021,NJ EZPASS,Travel,Sale,-25.00,
05/30/2021,05/31/2021,GOOGLE *YouTubePremium,Professional Services,Sale,-12.78,
05/29/2021,05/31/2021,TRAVEL CREDIT $300/YEAR,Fees & Adjustments,Adjustment,37.86,
05/29/2021,05/31/2021,SUNOCO 0368301801,Gas,Sale,-37.86,
05/30/2021,05/31/2021,TST* SALTY'S BEACH BAR,Food & Drink,Sale,-16.92,
05/29/2021,05/31/2021,WHITE STAR BAR WARREN ST,Food & Drink,Sale,-53.00,
05/30/2021,05/31/2021,TRAVEL CREDIT $300/YEAR,Fees & Adjustments,Adjustment,48.93,
05/30/2021,05/31/2021,UBER   TRIP,Travel,Sale,-48.93,
05/29/2021,05/31/2021,CHICK-FIL-A 4NJ47,Food & Drink,Sale,-8.52,
05/30/2021,05/31/2021,WINE OUTLET WALL TOWNSHIP,Food & Drink,Sale,-20.24,
05/30/2021,05/31/2021,TST* SALTY'S BEACH BAR,Food & Drink,Sale,-24.32,
05/27/2021,05/30/2021,CITY BISTRO,Food & Drink,Sale,-76.74,
05/27/2021,05/28/2021,DRI*FITBIT  INC.,Shopping,Sale,-90.07,
05/26/2021,05/27/2021,TRAVEL CREDIT $300/YEAR,Fees & Adjustments,Adjustment,12.18,
05/26/2021,05/27/2021,SHOPRITE METRO PLZA S1,Groceries,Sale,-12.18,
05/26/2021,05/27/2021,JEWELERS-MUTUAL-PMNT,Bills & Utilities,Sale,-242.00,
05/26/2021,05/26/2021,Payment Thank You - Web,,Payment,9236.48,
05/24/2021,05/26/2021,CAVA GRILL JERSEY CITY,Food & Drink,Sale,-25.41,
05/24/2021,05/25/2021,BJS WHOLESALE #0044,Shopping,Sale,-50.53,
05/23/2021,05/23/2021,UBER   TRIP,Travel,Sale,-13.78,
05/22/2021,05/23/2021,TST* THE SALTY WHALE AND,Food & Drink,Sale,-68.80,
05/21/2021,05/23/2021,Egan's Spring Lake Liquor,Food & Drink,Sale,-10.90,
05/22/2021,05/23/2021,NJ EZPASS,Travel,Sale,-25.00,
05/20/2021,05/23/2021,EXXONMOBIL    47973953,Gas,Sale,-38.24,
05/18/2021,05/19/2021,SHOPRITE METRO PLZA S1,Groceries,Sale,-39.47,
05/16/2021,05/17/2021,CAVA GRILL JERSEY CITY,Food & Drink,Sale,-12.02,
05/17/2021,05/17/2021,DOORDASH*NOODLEFAN,Food & Drink,Sale,-18.01,
05/15/2021,05/16/2021,BB* GARDEN BAR,Food & Drink,Sale,-38.67,
05/15/2021,05/16/2021,DUANE READE #14125,Health & Wellness,Sale,-49.99,
05/15/2021,05/16/2021,DOORDASH*WONDER BAGELS,Food & Drink,Sale,-21.69,
05/14/2021,05/16/2021,SQ *DOZZINO,Food & Drink,Sale,-58.86,
05/11/2021,05/12/2021,CHEGG  ORDER,Shopping,Sale,-21.27,
05/08/2021,05/11/2021,BANANA REPUBLIC ON-LINE,Shopping,Sale,-61.77,
05/10/2021,05/11/2021,NJ EZPASS,Travel,Sale,-25.00,
05/10/2021,05/10/2021,Payment Thank You - Web,,Payment,10793.00,
05/09/2021,05/10/2021,DOWNTOWN PHARMACY,Health & Wellness,Sale,-6.80,
05/08/2021,05/09/2021,CAVA GRILL JERSEY CITY,Food & Drink,Sale,-12.02,
05/06/2021,05/07/2021,BJS WHOLESALE #0044,Shopping,Sale,-54.78,
05/05/2021,05/06/2021,APPLE.COM/BILL,Shopping,Sale,-0.99,
05/04/2021,05/05/2021,SHOPRITE METRO PLZA S1,Groceries,Sale,-29.41,
05/03/2021,05/05/2021,MCDONALD'S F10074,Food & Drink,Sale,-9.48,
05/03/2021,05/04/2021,BESTBUYCOM806452840457,Shopping,Sale,-372.12,
05/02/2021,05/04/2021,BR FACTORY.COM 2624,Shopping,Sale,-33.98,
05/03/2021,05/04/2021,BANANA REPUBLIC ON-LINE,Shopping,Sale,-27.54,
05/02/2021,05/04/2021,CAVA GRILL JERSEY CITY,Food & Drink,Sale,-12.02,
05/02/2021,05/04/2021,CAVA GRILL JERSEY CITY,Food & Drink,Sale,-12.02,
05/03/2021,05/03/2021,ANNUAL MEMBERSHIP FEE ADJ,Fees & Adjustments,Refund,100.00,
05/01/2021,05/03/2021,USAA INSURANCE PAYMENT,Bills & Utilities,Sale,-117.41,
05/03/2021,05/03/2021,DOORDASH*NOODLEFAN,Food & Drink,Sale,-19.01,
05/02/2021,05/03/2021,WWW.COURSEHERO.COM,Bills & Utilities,Sale,-19.95,
05/01/2021,05/02/2021,ANNUAL MEMBERSHIP FEE,Fees & Adjustments,Fee,-550.00,
05/01/2021,05/02/2021,SQ *RED TANK BREWING,Groceries,Sale,-35.50,
04/30/2021,05/02/2021,GOOGLE *YouTubePremium,Shopping,Sale,-12.78,
04/30/2021,05/02/2021,YANKEE STDM CONCESSIONS,Food & Drink,Sale,-13.38,
05/01/2021,05/02/2021,BP#7081011N &amp; A SERVICE,Gas,Sale,-37.44,
05/01/2021,05/02/2021,BISTRO AT RED BANK,Food & Drink,Sale,-74.38,
04/30/2021,05/02/2021,YANKEE STDM CONCESSIONS,Food & Drink,Sale,-24.37,
04/28/2021,04/29/2021,NJ EZPASS,Travel,Sale,-25.00,
04/27/2021,04/28/2021,BENTLEY DIAMOND HOUSE,Shopping,Sale,-7090.00,
04/25/2021,04/27/2021,CAVA GRILL JERSEY CITY,Food & Drink,Sale,-25.41,
04/26/2021,04/26/2021,DOORDASH*NOODLEFAN,Food & Drink,Sale,-19.01,
04/25/2021,04/25/2021,Blizzard Entertainment,Entertainment,Sale,-21.31,
04/23/2021,04/25/2021,CHIPOTLE 2680,Food & Drink,Sale,-17.38,
04/24/2021,04/25/2021,TST* BUDDY WHO S,Food & Drink,Sale,-30.54,
04/25/2021,04/25/2021,Etsy.com - DisneyPinPalac,Shopping,Sale,-28.98,
04/22/2021,04/23/2021,BJS WHOLESALE #0044,Shopping,Sale,-35.75,
04/20/2021,04/21/2021,DUANE READE #14402,Health & Wellness,Sale,-8.58,
04/20/2021,04/20/2021,AUTOMATIC PAYMENT - THANK,,Payment,3112.89,
04/19/2021,04/20/2021,SHOPRITE METRO PLZA S1,Groceries,Sale,-7.06,
04/20/2021,04/20/2021,UBER   EATS,Food & Drink,Sale,-3.00,
04/18/2021,04/20/2021,CAVA GRILL JERSEY CITY,Food & Drink,Sale,-12.02,
04/16/2021,04/18/2021,NJ EZPASS,Travel,Sale,-25.00,
04/15/2021,04/18/2021,EXXONMOBIL    47973045,Gas,Sale,-40.67,
04/18/2021,04/18/2021,UBER   EATS,Food & Drink,Sale,-13.69,
04/17/2021,04/18/2021,TST* GRINGOS TACOS,Food & Drink,Sale,-37.59,
04/14/2021,04/16/2021,3CHI.COM,Shopping,Sale,-120.96,
04/15/2021,04/16/2021,BENTLEY DIAMOND HOUSE,Shopping,Sale,-6091.13,
04/15/2021,04/16/2021,MLBTV Yearly,Bills & Utilities,Sale,-129.99,
04/14/2021,04/16/2021,CAVA GRILL JERSEY CITY,Food & Drink,Sale,-26.78,
04/13/2021,04/14/2021,BJS WHOLESALE #0044,Shopping,Sale,-87.69,
04/13/2021,04/14/2021,BENTLEY DIAMOND HOUSE,Shopping,Sale,-1000.00,
04/11/2021,04/13/2021,CAVA GRILL JERSEY CITY,Food & Drink,Sale,-15.16,
04/11/2021,04/12/2021,UBER   TRIP,Travel,Sale,-30.69,
04/11/2021,04/12/2021,CHEGG  ORDER,Shopping,Sale,-21.27,
04/09/2021,04/11/2021,SPROVE MARKET PLACE,Groceries,Sale,-23.45,
04/08/2021,04/11/2021,VALERO RT 22 FUEL,Gas,Sale,-40.73,
04/09/2021,04/11/2021,NJ EZPASS,Travel,Sale,-25.00,
04/08/2021,04/09/2021,FULLERTON FORD,Automotive,Sale,-2049.07,
04/08/2021,04/08/2021,WINC,Shopping,Sale,-7.19,
04/07/2021,04/07/2021,DOORDASH*NOODLEFAN,Food & Drink,Sale,-19.01,
04/06/2021,04/07/2021,RITE AID 04746,Health & Wellness,Sale,-38.98,
04/06/2021,04/07/2021,FULLERTON FORD,Automotive,Sale,-63.30,
04/05/2021,04/07/2021,APPLE.COM/BILL,Shopping,Sale,-0.99,
04/05/2021,04/06/2021,WINC,Shopping,Sale,-59.95,
04/03/2021,04/05/2021,SUNOCO 0368301801,Gas,Sale,-39.64,
04/04/2021,04/05/2021,NJ EZPASS,Travel,Sale,-25.00,
04/01/2021,04/04/2021,USAA INSURANCE PAYMENT,Bills & Utilities,Sale,-117.41,
04/03/2021,04/04/2021,CAVA GRILL JERSEY CITY,Food & Drink,Sale,-17.38,
04/03/2021,04/04/2021,TST* PORTA - JERSEY CITY,Food & Drink,Sale,-91.78,
04/01/2021,04/04/2021,BANANA REPUBLIC ON-LINE,Shopping,Sale,-37.49,
04/01/2021,04/04/2021,CAVA GRILL JERSEY CITY,Food & Drink,Sale,-12.02,
04/02/2021,04/04/2021,WWW.COURSEHERO.COM,Bills & Utilities,Sale,-19.95,
04/02/2021,04/04/2021,FANGRAPHS+  FANGRAPHS,Gifts & Donations,Sale,-20.00,
04/03/2021,04/04/2021,SEA GIRT WINE AND SPIRIT,Food & Drink,Sale,-38.34,
03/31/2021,04/01/2021,BJS WHOLESALE #0044,Shopping,Sale,-62.16,
03/30/2021,03/31/2021,GOOGLE *YouTubePremium,Entertainment,Sale,-12.78,
03/27/2021,03/30/2021,BANANA REPUBLIC ON-LINE,Shopping,Sale,-15.00,
03/28/2021,03/30/2021,CAVA GRILL JERSEY CITY,Food & Drink,Sale,-24.03,
03/28/2021,03/29/2021,STEAMGAMES.COM 4259522985,Entertainment,Return,21.31,
03/26/2021,03/29/2021,HOUSE OF QUE,Food & Drink,Sale,-83.71,
03/28/2021,03/29/2021,HUDSON HALL,Food & Drink,Sale,-63.78,
03/29/2021,03/29/2021,DOORDASH*TWO BOOTS (JE,Food & Drink,Sale,-21.81,
03/27/2021,03/28/2021,SPROVE MARKET PLACE,Groceries,Sale,-12.78,
03/26/2021,03/28/2021,NYWWHOBOKENNTVM45,Travel,Sale,-21.50,
03/25/2021,03/28/2021,CAVA GRILL JERSEY CITY,Food & Drink,Sale,-13.39,
03/24/2021,03/25/2021,BJS WHOLESALE #0044,Shopping,Sale,-5.99,
03/24/2021,03/25/2021,BJS WHOLESALE #0044,Shopping,Sale,-36.44,
03/24/2021,03/25/2021,SHOPRITE METRO PLZA S1,Groceries,Sale,-20.56,
03/22/2021,03/24/2021,CAVA GRILL JERSEY CITY,Food & Drink,Sale,-25.41,
03/23/2021,03/24/2021,PAYPAL *KENPOM.COM,Entertainment,Sale,-19.95,
03/22/2021,03/23/2021,UBER   TRIP,Travel,Sale,-19.91,
03/22/2021,03/23/2021,UBER   TRIP,Travel,Sale,-18.55,
03/22/2021,03/23/2021,UBER   TRIP,Travel,Sale,-17.77,
03/22/2021,03/23/2021,HUDSON &amp; CO.,Food & Drink,Sale,-285.77,
03/22/2021,03/23/2021,DOORDASH*HONEYGROW,Food & Drink,Sale,-15.18,
03/22/2021,03/23/2021,LYFT   *1 RIDE 03-20,Travel,Sale,-18.10,
03/20/2021,03/22/2021,WINE OUTLET WALL TOWNSHIP,Food & Drink,Sale,-24.50,
03/20/2021,03/22/2021,FINNEGAN'S PUB,Food & Drink,Sale,-100.00,
03/19/2021,03/21/2021,LYFT   *1 RIDE 03-17,Travel,Sale,-15.99,
03/19/2021,03/21/2021,WATERFRONT WINE &amp; LIQUOR,Food & Drink,Sale,-10.00,
03/19/2021,03/21/2021,RIVER MART,Groceries,Sale,-10.02,
03/20/2021,03/21/2021,BR FACTORY US 1771,Shopping,Sale,-86.95,
03/20/2021,03/21/2021,UBER   EATS,Food & Drink,Sale,-21.67,
03/19/2021,03/19/2021,AUTOMATIC PAYMENT - THANK,,Payment,2081.50,
03/18/2021,03/19/2021,UBER   TRIP,Travel,Sale,-20.46,
03/17/2021,03/18/2021,SQ *902 BREWING INC,Groceries,Sale,-30.00,
03/17/2021,03/18/2021,C L L SUSHI INC.,Food & Drink,Sale,-70.10,
03/16/2021,03/17/2021,STEAMGAMES.COM 4259522985,Entertainment,Return,53.30,
03/15/2021,03/16/2021,CHIPOTLE 1935,Food & Drink,Sale,-8.48,
03/14/2021,03/16/2021,CAVA GRILL JERSEY CITY,Food & Drink,Sale,-25.41,
03/15/2021,03/16/2021,21020 HOBOKEN,Shopping,Sale,-226.00,
03/14/2021,03/15/2021,STEAMGAMES.COM 4259522985,Entertainment,Sale,-74.61,
03/14/2021,03/15/2021,UBER   EATS,Food & Drink,Sale,-21.91,
03/12/2021,03/14/2021,DOORDASH*NOODLEFAN,Food & Drink,Sale,-41.22,
03/12/2021,03/14/2021,THE ASHFORD &amp; SIX 26,Food & Drink,Sale,-117.63,
03/12/2021,03/12/2021,CHEGG  ORDER,Shopping,Sale,-21.27,
03/10/2021,03/11/2021,BJS WHOLESALE #0044,Shopping,Sale,-141.63,
03/09/2021,03/10/2021,SCUF GAMING INTERNATIONAL,Shopping,Sale,-14.90,
03/08/2021,03/09/2021,ETIKET LLC,Personal,Sale,-60.00,
03/08/2021,03/09/2021,DOWNTOWN PHARMACY,Health & Wellness,Sale,-5.99,
03/08/2021,03/09/2021,COOLVINES GROVE STREET,Food & Drink,Sale,-7.46,
03/09/2021,03/09/2021,UBER   EATS,Food & Drink,Sale,-39.37,
03/07/2021,03/08/2021,BJ's Wholesale Club - Mem,Shopping,Sale,-42.65,
03/08/2021,03/08/2021,DOORDASH*NOODLEFAN,Food & Drink,Sale,-26.65,
03/07/2021,03/08/2021,ESPN Plus,Bills & Utilities,Sale,-74.63,
03/06/2021,03/07/2021,UBER   TRIP,Travel,Sale,-13.72,
03/05/2021,03/07/2021,SERNIO'S AUTO BODY,Automotive,Sale,-1000.00,
03/06/2021,03/07/2021,APPLE.COM/BILL,Shopping,Sale,-0.99,
03/05/2021,03/05/2021,WINC,Shopping,Sale,-31.96,
03/05/2021,03/05/2021,DOORDASH*NOODLEFAN,Food & Drink,Sale,-19.01,
03/03/2021,03/04/2021,CAVA.COM,Food & Drink,Sale,-28.55,
03/02/2021,03/02/2021,UBER   TRIP,Travel,Sale,-9.25,
03/01/2021,03/02/2021,USAA INSURANCE PAYMENT,Bills & Utilities,Sale,-124.10,
02/28/2021,03/02/2021,EXXONMOBIL    47973953,Gas,Sale,-27.12,
02/24/2021,03/01/2021,STEELSERIE* LD3XU,Shopping,Return,191.91,
02/28/2021,03/01/2021,GOOGLE *YouTubePremium,Entertainment,Sale,-12.78,
02/28/2021,03/01/2021,SHOPRITE METRO PLZA S1,Groceries,Sale,-75.37,
02/27/2021,02/28/2021,SP * BANGCOOKIES,Shopping,Sale,-9.00,
02/27/2021,02/28/2021,Blizzard Entertainment,Entertainment,Sale,-21.31,
02/27/2021,02/28/2021,DOORDASH*TWO BOOTS (JE,Food & Drink,Sale,-34.24,
02/23/2021,02/25/2021,CAVA GRILL JERSEY CITY,Food & Drink,Sale,-12.02,
02/22/2021,02/22/2021,DOORDASH*NOODLEFAN,Food & Drink,Sale,-19.01,
02/19/2021,02/21/2021,USPS PO 3338700400,Shopping,Sale,-8.95,
02/19/2021,02/21/2021,CAVA GRILL JERSEY CITY,Food & Drink,Sale,-17.38,
02/20/2021,02/21/2021,CAVA GRILL JERSEY CITY,Food & Drink,Sale,-25.41,
