Transaction Date,Post Date,Description,Category,Type,Amount,Memo
09/09/2024,09/09/2024,PRO FOOTBALL FOCUS,Professional Services,Sale,-42.64,
09/06/2024,09/08/2024,COSTCO WHSE #0329,Shopping,Sale,-106.98,
09/06/2024,09/08/2024,COSTCO WHSE #0329,Shopping,Sale,-1.60,
09/07/2024,09/08/2024,Peacock 86A69 Premium,Bills & Utilities,Sale,-2.99,
09/06/2024,09/08/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-129.81,
09/07/2024,09/08/2024,APPLE.COM/BILL,Shopping,Sale,-2.99,
09/06/2024,09/08/2024,HP *INSTANT INK,Shopping,Sale,-1.59,
09/06/2024,09/08/2024,NJ EZPASS,Travel,Sale,-140.00,
09/04/2024,09/05/2024,SQ *OCEAN BREW COFFEE,Food & Drink,Sale,-5.66,
09/04/2024,09/05/2024,DD *DOORDASH FINSTROPI,Food & Drink,Sale,-18.09,
09/03/2024,09/03/2024,OPENAI *CHATGPT SUBSCR,Shopping,Sale,-20.00,
09/01/2024,09/02/2024,NEW BROOKSIDE SCHOOL,Education,Sale,-1277.00,
09/01/2024,09/02/2024,APPLE.COM/BILL,Shopping,Sale,-2.12,
09/01/2024,09/02/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-73.98,
08/30/2024,09/01/2024,DOLLAR TREE,Shopping,Sale,-9.06,
08/30/2024,09/01/2024,FEDERICOS PIZZA,Food & Drink,Sale,-26.49,
08/31/2024,09/01/2024,TARGET.COM  *,Shopping,Sale,-20.39,
08/30/2024,09/01/2024,GOOGLE *YouTubePremium,Shopping,Sale,-13.99,
08/30/2024,09/01/2024,BLT*Burt's Bees Baby,Shopping,Sale,-46.68,
08/30/2024,09/01/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-62.34,
08/30/2024,09/01/2024,HERTZ #0455820,Travel,Sale,-49.62,
08/30/2024,09/01/2024,EXXON RAJ GAS INC.,Gas,Sale,-48.12,
08/28/2024,08/29/2024,FARMMATCH LLC,Groceries,Sale,-90.71,
08/27/2024,08/28/2024,Spotify USA,Bills & Utilities,Sale,-12.78,
08/26/2024,08/27/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-4.29,
08/25/2024,08/26/2024,SHOPRITE NEPTUNE S1,Groceries,Sale,-95.81,
08/24/2024,08/26/2024,TOMMYS TAVERN + TAP,Food & Drink,Sale,-12.66,
08/24/2024,08/25/2024,PD NAIL,Personal,Sale,-41.20,
08/23/2024,08/25/2024,WINE OUTLET WALL TOWNSHI,Food & Drink,Sale,-18.12,
08/23/2024,08/25/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-90.91,
08/23/2024,08/25/2024,COSTCO WHSE #0329,Shopping,Sale,-48.77,
08/23/2024,08/25/2024,DUNKIN #338508,Food & Drink,Sale,-40.00,
08/22/2024,08/23/2024,COSTCO WHSE #0329,Shopping,Sale,-161.27,
08/21/2024,08/22/2024,FARMMATCH LLC,Groceries,Sale,-45.98,
08/21/2024,08/22/2024,DROPPS.COM,Shopping,Sale,-81.56,
08/21/2024,08/22/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-61.70,
08/20/2024,08/21/2024,SQ *ROOK COFFEE WALL,Food & Drink,Sale,-30.00,
08/20/2024,08/20/2024,AUTOMATIC PAYMENT - THANK,,Payment,4100.20,
08/18/2024,08/20/2024,B - WCH FRONT DESK,Travel,Sale,-103.21,
08/18/2024,08/20/2024,THE BORGATA RESTAURANTS,Food & Drink,Sale,-13.49,
08/19/2024,08/20/2024,TARGET        00013789,Shopping,Sale,-8.18,
08/19/2024,08/20/2024,DD DOORDASH JOESPIZZE,Food & Drink,Sale,-16.77,
08/19/2024,08/20/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-63.97,
08/18/2024,08/20/2024,BORGATA HOTEL PARKING,Entertainment,Sale,-15.00,
08/17/2024,08/19/2024,KURO,Food & Drink,Sale,-101.78,
08/17/2024,08/19/2024,EVENT CENTER,Food & Drink,Sale,-31.20,
08/17/2024,08/18/2024,TARGET        00034082,Shopping,Sale,-14.92,
08/15/2024,08/18/2024,THE HOME DEPOT #0949,Home,Sale,-4.78,
08/16/2024,08/18/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-105.32,
08/14/2024,08/16/2024,THE HOME DEPOT #0949,Home,Sale,-11.48,
08/14/2024,08/15/2024,APPLE.COM/BILL,Shopping,Sale,-2.99,
08/14/2024,08/15/2024,T.J. MAXX #1532,Shopping,Sale,-54.80,
08/14/2024,08/15/2024,APPLE.COM/BILL,Shopping,Sale,-9.99,
08/14/2024,08/15/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-84.63,
08/13/2024,08/14/2024,AT HOME STORE 289,Home,Return,21.31,
08/13/2024,08/14/2024,COSTCO WHSE #0329,Shopping,Sale,-120.18,
08/12/2024,08/14/2024,THE HOME DEPOT #0949,Home,Return,12.47,
08/12/2024,08/14/2024,THE HOME DEPOT #0949,Home,Sale,-160.12,
08/13/2024,08/14/2024,TARGET        00034082,Shopping,Sale,-69.97,
08/14/2024,08/14/2024,ENGAGED SOURCING,Personal,Sale,-15.00,
08/13/2024,08/14/2024,DOLLAR TREE,Shopping,Sale,-7.20,
08/12/2024,08/13/2024,FEDERICOS PIZZA,Food & Drink,Sale,-26.49,
08/12/2024,08/13/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-78.82,
08/10/2024,08/12/2024,WOODS MARKET 2066,Groceries,Sale,-112.14,
08/10/2024,08/12/2024,JAKS,Food & Drink,Sale,-30.00,
08/10/2024,08/12/2024,BACKWATER JACKS,Food & Drink,Sale,-25.63,
08/11/2024,08/12/2024,HERTZ #0156011,Travel,Sale,-379.54,
08/10/2024,08/12/2024,BACKWATER JACKS,Food & Drink,Sale,-70.04,
08/10/2024,08/12/2024,BACKWATER JACKS,Food & Drink,Sale,-42.60,
08/11/2024,08/12/2024,RED'S,Gas,Sale,-21.56,
08/11/2024,08/12/2024,UBER   TRIP,Travel,Sale,-36.76,
08/11/2024,08/12/2024,TST* DOG DAYS BAR &amp; GRILL,Food & Drink,Sale,-34.70,
08/08/2024,08/11/2024,NORTH SHORE SHOPPING CENT,Shopping,Sale,-103.97,
08/09/2024,08/11/2024,Le Creuset - US072,Home,Sale,-37.32,
08/09/2024,08/11/2024,BROOKS BROTHERS 06681,Shopping,Sale,-200.00,
08/09/2024,08/11/2024,CARTER'S #387,Shopping,Sale,-23.98,
08/09/2024,08/11/2024,LS OSAGE NATIONAL GOL,Health & Wellness,Sale,-30.83,
08/09/2024,08/11/2024,BATH &amp; BODY WORKS 5469,Shopping,Sale,-11.62,
08/08/2024,08/11/2024,EWR C1 GLOBAL BAZAAR,Groceries,Sale,-3.73,
08/09/2024,08/11/2024,OLD NAVY US 927,Shopping,Sale,-110.25,
08/09/2024,08/11/2024,J. CREW FACTORY #87,Shopping,Sale,-7.25,
08/08/2024,08/09/2024,SQ *ROOK COFFEE WALL,Food & Drink,Sale,-10.00,
08/08/2024,08/09/2024,AT HOME STORE 289,Home,Sale,-346.46,
08/08/2024,08/09/2024,MCDONALD'S F4840,Food & Drink,Sale,-5.60,
08/08/2024,08/09/2024,STATE FARM  INSURANCE,Bills & Utilities,Sale,-82.92,
08/08/2024,08/09/2024,AT HOME STORE 289,Home,Return,53.30,
08/08/2024,08/09/2024,MCDONALD'S F3952,Food & Drink,Sale,-3.12,
08/08/2024,08/09/2024,PHILLIPS 66 - DIRT CHE,Gas,Sale,-56.51,
08/08/2024,08/09/2024,AT HOME STORE 289,Home,Sale,-21.31,
08/07/2024,08/08/2024,RICCIARDI BROTHERS-SEA G,Home,Sale,-62.90,
08/07/2024,08/08/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-62.12,
08/06/2024,08/07/2024,FEDERICOS PIZZA,Food & Drink,Sale,-26.49,
08/07/2024,08/07/2024,APPLE.COM/BILL,Shopping,Sale,-2.99,
08/06/2024,08/07/2024,HP *INSTANT INK,Shopping,Sale,-1.59,
08/06/2024,08/07/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-31.14,
08/04/2024,08/06/2024,THE HOME DEPOT 949,Home,Sale,-222.12,
08/05/2024,08/06/2024,FSP*VICTORIA PARKING LLC,Travel,Sale,-48.55,
08/04/2024,08/05/2024,SHOPRITE NEPTUNE S1,Groceries,Sale,-114.92,
08/03/2024,08/05/2024,TRAVEL CREDIT $300/YEAR,Fees & Adjustments,Adjustment,165.00,
08/03/2024,08/05/2024,B - WCH ADV DEP,Travel,Sale,-765.83,
08/04/2024,08/05/2024,UNCIVILIZEDSNEAKER,Shopping,Sale,-122.50,
08/04/2024,08/05/2024,DOLLAR TREE,Shopping,Sale,-14.66,
08/02/2024,08/04/2024,TST*ESPOSITOS PIZZA-MANA,Food & Drink,Sale,-23.40,
08/02/2024,08/04/2024,COSTCO WHSE #0329,Shopping,Return,40.97,
08/02/2024,08/04/2024,DR. SQUATCH  INC.,Shopping,Sale,-19.19,
08/02/2024,08/04/2024,TRACTOR SUPPLY #2227,Automotive,Sale,-9.71,
08/02/2024,08/04/2024,MARSHALL'S #514,Shopping,Sale,-52.42,
08/03/2024,08/04/2024,OPENAI *CHATGPT SUBSCR,Shopping,Sale,-20.00,
08/01/2024,08/02/2024,LUKOIL 57370001,Gas,Sale,-57.16,
08/01/2024,08/02/2024,APPLE.COM/BILL,Shopping,Sale,-2.12,
08/01/2024,08/02/2024,COSTCO WHSE #0329,Shopping,Sale,-172.32,
07/31/2024,08/01/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-54.03,
07/31/2024,08/01/2024,SPIFFYS DRY CLEANING,Personal,Sale,-15.70,
07/31/2024,08/01/2024,TRACTOR SUPPLY #2227,Automotive,Sale,-117.26,
07/31/2024,08/01/2024,FARMMATCH LLC,Groceries,Sale,-61.44,
07/31/2024,08/01/2024,REP FITNESS,Shopping,Sale,-3585.61,
07/30/2024,07/31/2024,GOOGLE *YouTubePremium,Shopping,Sale,-13.99,
07/29/2024,07/30/2024,TARGET        00034082,Shopping,Sale,-43.67,
07/30/2024,07/30/2024,APPLE.COM/BILL,Shopping,Sale,-15.98,
07/28/2024,07/29/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-21.97,
07/25/2024,07/28/2024,THE HOME DEPOT 949,Home,Sale,-270.80,
07/26/2024,07/28/2024,QUICK CHEK FOOD STR,Gas,Sale,-5.98,
07/27/2024,07/28/2024,Spotify USA,Bills & Utilities,Sale,-12.78,
07/27/2024,07/28/2024,WALGREENS #19234,Health & Wellness,Sale,-9.69,
07/25/2024,07/26/2024,WHOLEFDS SLW#10587,Groceries,Sale,-17.37,
07/25/2024,07/26/2024,MARSHALL'S #514,Shopping,Sale,-39.99,
07/25/2024,07/26/2024,WINE OUTLET WALL TOWNSHI,Food & Drink,Sale,-33.03,
07/25/2024,07/26/2024,WINE OUTLET WALL TOWNSHI,Food & Drink,Sale,-29.84,
07/25/2024,07/26/2024,SHOPRITE NEPTUNE S1,Groceries,Sale,-147.12,
07/24/2024,07/25/2024,FARMMATCH LLC,Groceries,Sale,-85.07,
07/23/2024,07/24/2024,ZAZZLE INC,Shopping,Sale,-26.71,
07/22/2024,07/24/2024,7858 JERSEY STRONG,Health & Wellness,Sale,-53.30,
07/22/2024,07/23/2024,COSTCO WHSE #0329,Shopping,Sale,-120.93,
07/20/2024,07/22/2024,THE UPS STORE 3850,Personal,Sale,-27.93,
07/21/2024,07/22/2024,CORNER BAGELRY BELMAR,Food & Drink,Sale,-17.21,
07/18/2024,07/21/2024,THE HOME DEPOT #0949,Home,Return,21.30,
07/20/2024,07/21/2024,WHOLEFDS SLW#10587,Groceries,Sale,-3.99,
07/20/2024,07/21/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-105.78,
07/19/2024,07/21/2024,T.J. MAXX #1532,Shopping,Sale,-15.98,
07/19/2024,07/21/2024,THE HANDSOME DEVIL BAR,Personal,Sale,-41.67,
07/19/2024,07/19/2024,AUTOMATIC PAYMENT - THANK,,Payment,7313.33,
07/18/2024,07/19/2024,CVS/PHARMACY #10091,Health & Wellness,Sale,-10.66,
07/18/2024,07/19/2024,MARSHALL'S #514,Shopping,Sale,-7.45,
07/18/2024,07/19/2024,T.J. MAXX #1532,Shopping,Sale,-84.22,
07/17/2024,07/18/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-53.14,
07/16/2024,07/17/2024,APPLE.COM/BILL,Shopping,Sale,-2.99,
07/17/2024,07/17/2024,APPLE.COM/BILL,Shopping,Sale,-9.99,
07/15/2024,07/16/2024,CVS/PHARMACY #10091,Health & Wellness,Sale,-12.14,
07/15/2024,07/16/2024,SHOPRITE NEPTUNE S1,Groceries,Sale,-63.35,
07/13/2024,07/15/2024,THE HOME DEPOT 949,Home,Sale,-2.43,
07/12/2024,07/14/2024,MCDONALD'S F25571,Food & Drink,Sale,-15.54,
07/13/2024,07/14/2024,TARGET        00013789,Shopping,Sale,-53.20,
07/11/2024,07/14/2024,THE HOME DEPOT 949,Home,Sale,-20.58,
07/11/2024,07/14/2024,THE HOME DEPOT 949,Home,Sale,-66.89,
07/13/2024,07/14/2024,COSTCO WHSE #0329,Shopping,Sale,-163.65,
07/11/2024,07/12/2024,LOWES #01548*,Home,Sale,-1.58,
07/11/2024,07/12/2024,JERSEY MIKES ONLINE UC,Food & Drink,Sale,-33.33,
07/11/2024,07/12/2024,WAL-MART #5142,Groceries,Sale,-8.87,
07/10/2024,07/12/2024,THE HOME DEPOT 949,Home,Sale,-7.36,
07/10/2024,07/12/2024,THE HOME DEPOT 949,Home,Sale,-7.98,
07/11/2024,07/12/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-41.92,
07/11/2024,07/12/2024,LOWES #01548*,Home,Return,19.11,
07/09/2024,07/11/2024,THE HOME DEPOT 949,Home,Sale,-52.58,
07/10/2024,07/11/2024,LOWES #01548*,Home,Sale,-19.11,
07/10/2024,07/11/2024,FARMMATCH LLC,Groceries,Sale,-34.96,
07/08/2024,07/10/2024,THE HOME DEPOT 949,Home,Sale,-36.82,
07/09/2024,07/10/2024,SHOPRITE NEPTUNE S1,Groceries,Sale,-62.26,
07/09/2024,07/10/2024,EXXON UNITED GAS 66,Gas,Sale,-53.50,
07/09/2024,07/10/2024,STATE FARM  INSURANCE,Bills & Utilities,Sale,-82.92,
07/08/2024,07/09/2024,COSTCO WHSE #0329,Shopping,Sale,-223.98,
07/07/2024,07/08/2024,TARGET        00034082,Shopping,Sale,-16.30,
07/06/2024,07/08/2024,PY *DRIFTWOOD,Groceries,Sale,-4.53,
07/06/2024,07/07/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-67.07,
07/06/2024,07/07/2024,HP *INSTANT INK,Shopping,Sale,-1.59,
07/07/2024,07/07/2024,APPLE.COM/BILL,Shopping,Sale,-2.99,
07/05/2024,07/07/2024,THE HOME DEPOT 949,Home,Sale,-81.17,
07/03/2024,07/05/2024,THE HOME DEPOT 949,Home,Sale,-110.79,
07/04/2024,07/05/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-58.66,
07/03/2024,07/04/2024,FARMMATCH LLC,Groceries,Sale,-51.94,
07/03/2024,07/04/2024,ENERGY FEDERATION INC,Gifts & Donations,Sale,-80.56,
07/03/2024,07/04/2024,T.J. MAXX #1532,Shopping,Sale,-43.69,
07/03/2024,07/04/2024,RICCIARDI BROTHERS-SEA G,Home,Sale,-214.03,
07/03/2024,07/04/2024,WINE OUTLET WALL TOWNSHI,Food & Drink,Sale,-54.35,
07/02/2024,07/03/2024,T.J. MAXX #1532,Shopping,Sale,-34.98,
07/03/2024,07/03/2024,OPENAI *CHATGPT SUBSCR,Shopping,Sale,-20.00,
07/02/2024,07/03/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-25.47,
07/01/2024,07/02/2024,TARGET.COM  *,Shopping,Sale,-10.00,
07/01/2024,07/02/2024,APPLE.COM/BILL,Shopping,Sale,-2.12,
06/30/2024,07/01/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-144.63,
06/30/2024,07/01/2024,GOOGLE *YouTubePremium,Entertainment,Sale,-13.99,
06/30/2024,07/01/2024,ABC*7858-JERSEY STRONG,Health & Wellness,Sale,-53.30,
06/27/2024,06/30/2024,TRADER JOE S #608,Groceries,Sale,-57.86,
06/27/2024,06/30/2024,WILLIAMS-SONOMA 0805,Home,Sale,-39.69,
06/27/2024,06/28/2024,WINE OUTLET WALL TOWNSHI,Food & Drink,Sale,-42.63,
06/27/2024,06/28/2024,Spotify USA,Bills & Utilities,Sale,-11.72,
06/27/2024,06/28/2024,DOLLAR TREE,Shopping,Sale,-2.67,
06/26/2024,06/27/2024,COSTCO WHSE #0329,Shopping,Sale,-206.06,
06/26/2024,06/27/2024,COSTCO WHSE #0329,Shopping,Sale,-3.20,
06/26/2024,06/27/2024,FARMMATCH LLC,Groceries,Sale,-54.28,
06/25/2024,06/26/2024,JOE'S BAGEL &amp; GRILL BLMR,Food & Drink,Sale,-6.17,
06/25/2024,06/26/2024,BJS WHOLESALE #0027,Shopping,Sale,-62.97,
06/25/2024,06/26/2024,POTTERYBARNKIDS.COM,Home,Sale,-10.99,
06/24/2024,06/25/2024,MARSHALL'S #514,Shopping,Sale,-37.31,
06/23/2024,06/25/2024,THE HOME DEPOT #0949,Home,Return,42.48,
06/24/2024,06/25/2024,HOMESENSE 0004,Shopping,Sale,-1065.18,
06/25/2024,06/25/2024,ESPN Plus,Bills & Utilities,Sale,-11.72,
06/24/2024,06/25/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-100.19,
06/23/2024,06/24/2024,LOWES #01548*,Home,Return,22.33,
06/23/2024,06/24/2024,LOWES #01548*,Home,Sale,-12.86,
06/24/2024,06/24/2024,TARGET.COM  *,Shopping,Sale,-20.00,
06/23/2024,06/24/2024,TARGET.COM  *,Shopping,Sale,-10.00,
06/22/2024,06/23/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-75.86,
06/22/2024,06/23/2024,WINE OUTLET WALL TOWNSHI,Food & Drink,Sale,-31.97,
06/21/2024,06/23/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-94.15,
06/20/2024,06/20/2024,AUTOMATIC PAYMENT - THANK,,Payment,3103.81,
06/19/2024,06/20/2024,WINE OUTLET WALL TOWNSHI,Food & Drink,Sale,-58.07,
06/19/2024,06/20/2024,FARMMATCH LLC,Groceries,Sale,-102.55,
06/17/2024,06/18/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-47.68,
06/17/2024,06/18/2024,TARGET        00034082,Shopping,Sale,-31.16,
06/17/2024,06/18/2024,SQ *OCEAN BREW COFFEE,Food & Drink,Sale,-7.04,
06/15/2024,06/17/2024,THE HOME DEPOT 949,Home,Sale,-80.95,
06/15/2024,06/16/2024,MARSHALL'S #514,Shopping,Sale,-72.68,
06/15/2024,06/16/2024,HOMESENSE 0004,Shopping,Sale,-30.89,
06/14/2024,06/16/2024,DD DOORDASH JOESPIZZE,Food & Drink,Sale,-11.77,
06/14/2024,06/16/2024,TST* SURF TACO - BELMAR -,Food & Drink,Sale,-13.86,
06/13/2024,06/16/2024,THE HOME DEPOT 949,Home,Sale,-22.79,
06/15/2024,06/16/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-69.80,
06/14/2024,06/16/2024,SHELL OIL 57545571309,Gas,Sale,-57.12,
06/14/2024,06/16/2024,FEDERICOS PIZZA,Food & Drink,Sale,-22.63,
06/15/2024,06/16/2024,BJS WHOLESALE #0027,Shopping,Sale,-99.28,
06/14/2024,06/16/2024,APPLE.COM/BILL,Shopping,Sale,-2.99,
06/14/2024,06/16/2024,WINE OUTLET WALL TOWNSHI,Food & Drink,Sale,-37.30,
06/13/2024,06/14/2024,SHOPRITE NEPTUNE S1,Groceries,Sale,-12.68,
06/11/2024,06/13/2024,THE HOME DEPOT 949,Home,Sale,-56.08,
06/11/2024,06/13/2024,THE HOME DEPOT 949,Home,Sale,-31.05,
06/12/2024,06/13/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-100.82,
06/11/2024,06/13/2024,THE HOME DEPOT 949,Home,Sale,-33.95,
06/12/2024,06/13/2024,CVS/PHARMACY #10091,Health & Wellness,Sale,-3.58,
06/11/2024,06/13/2024,THE HOME DEPOT #0949,Home,Return,29.72,
06/11/2024,06/13/2024,THE HOME DEPOT #0949,Home,Return,40.69,
06/11/2024,06/12/2024,SQ *OFFSHORE COFFEE CO. B,Food & Drink,Sale,-5.50,
06/11/2024,06/12/2024,DOLLAR TREE,Shopping,Sale,-19.46,
06/10/2024,06/12/2024,THE HOME DEPOT 949,Home,Sale,-63.86,
06/10/2024,06/12/2024,THE HOME DEPOT 949,Home,Sale,-303.54,
06/11/2024,06/12/2024,HP *INSTANT INK,Shopping,Sale,-1.59,
06/10/2024,06/11/2024,RICCIARDI BROTHERS-SEA G,Home,Sale,-78.88,
06/09/2024,06/11/2024,THE HOME DEPOT 949,Home,Sale,-56.45,
06/09/2024,06/10/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-63.18,
06/09/2024,06/10/2024,LOWES #01548*,Home,Sale,-22.33,
06/09/2024,06/10/2024,SQ *CONEY WAFFLE  ICE CRE,Groceries,Sale,-21.60,
06/08/2024,06/10/2024,THE HOME DEPOT #0949,Home,Return,19.02,
06/09/2024,06/10/2024,LOWES #01548*,Home,Return,11.71,
06/08/2024,06/10/2024,THE HOME DEPOT 949,Home,Sale,-5.91,
06/08/2024,06/10/2024,FEDERICOS PIZZA,Food & Drink,Sale,-23.74,
06/08/2024,06/10/2024,THE HOME DEPOT 949,Home,Sale,-59.42,
06/07/2024,06/09/2024,THE HOME DEPOT 949,Home,Sale,-5.63,
06/07/2024,06/09/2024,RICCIARDI BROTHERS-SEA G,Home,Sale,-332.60,
06/07/2024,06/09/2024,LUKOIL 57370001,Gas,Sale,-15.91,
06/07/2024,06/09/2024,THE HOME DEPOT 949,Home,Sale,-29.13,
06/07/2024,06/09/2024,U-HAULJRSY SHORE COLLISIO,Automotive,Sale,-138.04,
06/07/2024,06/09/2024,THE HOME DEPOT 949,Home,Sale,-3.05,
06/07/2024,06/09/2024,DUNKIN #330087 Q35,Food & Drink,Sale,-8.94,
06/08/2024,06/09/2024,STATE FARM  INSURANCE,Bills & Utilities,Sale,-66.35,
06/06/2024,06/09/2024,TAYLOR HARDWARE,Home,Sale,-10.65,
06/07/2024,06/09/2024,APPLE.COM/BILL,Shopping,Sale,-2.99,
06/08/2024,06/09/2024,SUNOCO 0952678101,Gas,Sale,-7.01,
06/07/2024,06/09/2024,JERSEY MIKES 1002,Food & Drink,Sale,-33.57,
06/06/2024,06/07/2024,RICCIARDI BROTHERS-SEA G,Home,Sale,-23.29,
06/06/2024,06/07/2024,LABCORP8008456167,Health & Wellness,Sale,-5.98,
06/05/2024,06/07/2024,THE HOME DEPOT 949,Home,Sale,-46.88,
06/05/2024,06/07/2024,THE HOME DEPOT 949,Home,Sale,-134.59,
06/06/2024,06/07/2024,PLAYA BOWLS - BELMAR,Food & Drink,Sale,-23.46,
06/05/2024,06/06/2024,LOWES #01548*,Home,Sale,-66.09,
06/05/2024,06/06/2024,WWW COSTCO COM,Shopping,Sale,-1023.57,
06/04/2024,06/06/2024,THE HOME DEPOT 949,Home,Sale,-166.39,
06/04/2024,06/05/2024,BJS WHOLESALE #0027,Shopping,Sale,-101.03,
06/02/2024,06/04/2024,THE HOME DEPOT 949,Home,Sale,-98.55,
06/02/2024,06/04/2024,THE HOME DEPOT #0949,Home,Sale,-85.03,
06/03/2024,06/04/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-18.98,
05/31/2024,06/03/2024,ANTHONYS PIZZA,Food & Drink,Sale,-26.65,
06/03/2024,06/03/2024,OPENAI *CHATGPT SUBSCR,Shopping,Sale,-20.00,
06/02/2024,06/03/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-129.65,
05/31/2024,06/02/2024,ABC*7858-JERSEY STRONG,Health & Wellness,Sale,-53.30,
05/31/2024,06/02/2024,TRAVEL CREDIT $300/YEAR,Fees & Adjustments,Adjustment,135.00,
05/31/2024,06/02/2024,NJ EZPASS,Travel,Sale,-135.00,
06/01/2024,06/02/2024,APPLE.COM/BILL,Shopping,Sale,-2.12,
05/31/2024,06/02/2024,LOWES #01548*,Home,Sale,-108.93,
05/30/2024,05/31/2024,GOOGLE *YouTubePremium,Shopping,Sale,-13.99,
05/29/2024,05/30/2024,BJS WHOLESALE #0027,Shopping,Sale,-62.97,
05/29/2024,05/30/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-48.66,
05/29/2024,05/30/2024,STATE FARM  INSURANCE,Bills & Utilities,Sale,-1977.00,
05/27/2024,05/29/2024,JERSEY MIKES 1108,Food & Drink,Sale,-11.98,
05/28/2024,05/29/2024,EXXON RAJ GAS INC.,Gas,Sale,-57.62,
05/27/2024,05/28/2024,Spotify USA,Bills & Utilities,Sale,-11.72,
05/25/2024,05/27/2024,HOT BAGELS,Food & Drink,Sale,-24.59,
05/26/2024,05/27/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-68.42,
05/26/2024,05/27/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-73.98,
05/24/2024,05/26/2024,FEDERICOS PIZZA,Food & Drink,Sale,-26.49,
05/24/2024,05/26/2024,SQ *OFFSHORE BELMAR,Food & Drink,Sale,-5.50,
05/26/2024,05/26/2024,BEACH HAUS BREWERY,Food & Drink,Sale,-27.02,
05/23/2024,05/26/2024,CRATE AND BARREL #629,Home,Sale,-31.88,
05/23/2024,05/24/2024,BJS WHOLESALE #0027,Shopping,Sale,-62.97,
05/23/2024,05/24/2024,WINE OUTLET WALL TOWNSHI,Food & Drink,Sale,-34.94,
05/22/2024,05/23/2024,FARMMATCH LLC,Groceries,Sale,-42.95,
05/20/2024,05/22/2024,T.J. MAXX #1532,Shopping,Return,16.00,
05/21/2024,05/22/2024,TARGET        00034082,Shopping,Sale,-13.85,
05/20/2024,05/21/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-74.96,
05/18/2024,05/20/2024,HANLEYS LIQUORS,Food & Drink,Sale,-18.12,
05/18/2024,05/19/2024,T.J. MAXX #1532,Shopping,Sale,-15.53,
05/18/2024,05/19/2024,COSTCO WHSE #0329,Shopping,Sale,-79.87,
05/17/2024,05/19/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-103.09,
05/17/2024,05/17/2024,STEAMGAMES.COM 4259522985,Entertainment,Sale,-15.98,
05/14/2024,05/15/2024,APPLE.COM/BILL,Shopping,Return,0.73,
05/14/2024,05/15/2024,APPLE.COM/BILL,Shopping,Sale,-2.99,
05/14/2024,05/15/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-126.11,
05/13/2024,05/14/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-12.18,
05/12/2024,05/13/2024,HOMESENSE 0004,Shopping,Sale,-53.58,
05/12/2024,05/13/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-65.17,
05/10/2024,05/12/2024,TARGET        00034082,Shopping,Return,35.16,
05/10/2024,05/12/2024,TARGET        00034082,Shopping,Sale,-197.85,
05/10/2024,05/12/2024,DOLLAR TREE,Shopping,Sale,-5.06,
05/10/2024,05/12/2024,FEDERICOS PIZZA,Food & Drink,Sale,-24.28,
