player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Wesley Ndago,145973,G,AIR FORCE,9,100.0,1,101,70.5,53.5,70.9,0,2,70,100.0,100.0,98.6,1,2,0,401,0,399,0,401,76,76,0,0,325,0
Dustyn Hall,101036,G,USF,9,100.0,1,327,62.3,67.6,60.7,1,3,183,100.0,100.0,98.4,2,5,1,399,16,0,0,399,190,190,381,0,209,0
Kameron Stutts,81590,G,AUBURN,9,100.0,1,115,57.9,61.8,58.8,0,7,213,100.0,100.0,97.4,4,9,2,398,0,220,0,398,223,223,178,0,175,0
Preston Wilson,99429,C,OKLA STATE,7,100.0,0,262,54.3,66.5,50.7,1,9,212,100.0,100.0,97.6,1,10,0,397,397,0,0,397,225,225,0,0,172,0
Josh Donovan,98647,G,ARIZONA,9,100.0,0,109,55.3,48.6,54.3,2,9,252,100.0,100.0,97.4,0,12,1,396,0,394,1,396,262,262,0,0,134,0
Trevor Reid,122720,T,LOUISVILLE,8,100.0,0,210,62.2,74.7,56.9,1,4,179,100.0,100.0,97.5,5,7,2,394,0,0,393,394,191,191,0,1,203,0
Thor Paglialong,145955,C,AIR FORCE,9,100.0,0,101,71.2,46.1,69.9,0,4,68,100.0,100.0,97.1,0,4,0,394,393,1,0,394,75,75,0,0,319,0
Nick Kidwell,78403,T,JAMES MAD,6,100.0,0,197,68.8,56.0,73.8,2,5,171,100.0,100.0,96.8,2,9,2,393,0,0,0,393,178,178,0,393,215,0
Damion Daley,75770,G,APP STATE,9,100.0,0,108,49.9,61.1,45.4,1,4,167,100.0,100.0,98.5,1,5,0,388,0,387,0,388,177,177,0,1,211,0
Joe Michalski,99426,C,OKLA STATE,8,100.0,0,262,49.4,56.8,45.2,1,6,227,100.0,100.0,98.5,1,7,0,388,241,48,0,388,244,244,99,0,144,0
Ja'Quay Hubbard,99678,T,W VIRGINIA,9,100.0,0,343,53.6,66.1,51.3,2,8,214,100.0,100.0,97.2,5,11,1,387,0,0,0,387,228,228,0,387,159,0
Broc Bando,59911,G,NEBRASKA,7,100.0,0,238,51.8,56.8,49.2,1,6,187,100.0,100.0,97.6,1,8,1,385,0,0,0,385,198,198,385,0,187,0
Bryce Effner,81801,T,PENN STATE,9,100.0,0,266,58.8,57.0,58.9,1,10,205,100.0,100.0,96.3,1,13,2,385,0,7,22,385,215,215,32,311,170,13
Jacoby Jackson,144756,G,TEXAS TECH,9,100.0,0,315,56.9,66.4,54.1,1,7,233,100.0,100.0,97.9,3,9,1,383,0,129,0,383,239,239,254,0,144,0
John Bolding,81641,G,SO MISS,9,100.0,0,296,50.2,45.6,51.3,3,7,167,100.0,100.0,96.4,2,11,1,382,0,0,0,382,187,187,382,0,195,0
Russell Baker,121957,C,TEXAS ST,6,100.0,0,314,59.1,50.1,61.1,1,6,218,100.0,100.0,97.5,0,9,2,381,320,61,0,381,225,225,0,0,156,0
Falepule Alo,128376,G,UTAH ST,8,100.0,0,329,62.2,70.6,61.2,2,4,179,100.0,100.0,98.3,3,6,0,381,40,130,0,381,196,196,211,0,185,0
Matthew Wykoff,147018,C,TEXAS A&M,7,100.0,0,312,51.2,33.6,61.5,5,15,236,100.0,100.0,95.8,3,20,0,380,341,38,0,380,251,251,0,0,129,0
Tyran Hunt,59834,G,DOMINION,7,100.0,0,263,74.8,69.2,77.7,1,5,210,100.0,100.0,97.6,3,8,2,380,0,380,0,380,221,221,0,0,159,0
Wes Harris,60108,G,TCU,9,100.0,0,305,59.2,57.5,59.0,1,7,194,100.0,100.0,97.4,2,9,1,380,0,0,1,380,203,203,379,0,177,0
Cedrice Paillant,129895,G,MARSHALL,8,100.0,0,214,68.9,81.4,66.3,0,2,184,100.5,100.5,99.5,2,2,0,379,0,379,0,379,193,192,0,0,186,0
Tanor Bortolini,129915,G,WISCONSIN,7,100.0,0,349,66.6,81.4,64.5,0,1,165,100.0,100.0,99.7,4,1,0,377,0,201,0,377,175,175,163,0,202,13
Willie Moise,122351,G,COAST CAR,8,100.0,2,141,52.9,52.4,50.4,1,5,179,100.0,100.0,97.2,3,8,2,377,0,0,0,377,188,188,377,0,189,0
Jonathan Graham,81698,G,LIBERTY,8,100.0,0,206,62.4,62.2,60.7,1,8,196,100.0,100.0,97.2,1,10,1,375,0,274,0,375,206,206,101,0,169,0
Jayden Umbarger,121874,WR,NAVY,9,77.8,0,237,73.6,77.7,65.4,0,0,4,4.0,3.7,100.0,0,0,0,375,0,0,8,482,4,108,0,1,371,100
Richard Rodriguez,144397,C,TEMPLE,6,100.0,0,306,53.1,43.1,54.7,1,8,203,100.0,100.0,97.3,0,10,1,372,284,88,0,372,213,213,0,0,159,0
Dontae Keys,64290,T,COLO STATE,7,100.0,2,144,44.4,46.3,46.2,2,11,207,100.0,100.0,94.9,4,17,4,370,0,0,0,370,224,224,0,370,146,0
Jason Brooks Jr.,124347,T,OKLA STATE,9,100.0,0,262,69.7,45.8,80.2,3,9,217,100.0,100.0,96.8,3,13,1,367,0,0,10,367,225,225,176,181,142,0
Luis Cristobal,97453,G,GA STATE,6,100.0,0,175,52.5,79.0,52.6,0,2,141,100.0,100.0,99.3,5,2,0,367,0,362,4,367,151,151,1,0,216,0
Jackson Ness,98451,G,BOSTON COL,7,100.0,0,121,49.8,44.8,50.4,2,11,234,100.0,100.0,96.4,1,15,2,367,93,234,0,367,244,244,35,0,123,5
Andrew Madrigal,71502,G,NEVADA,6,100.0,0,239,54.4,49.4,53.0,1,12,191,100.0,100.0,95.5,0,15,2,365,0,0,0,365,205,205,365,0,160,0
Kameren Stewart,98488,T,BOWL GREEN,10,100.0,0,122,54.5,55.6,57.5,2,11,215,100.0,100.0,94.7,3,18,5,363,0,0,359,363,224,224,0,3,139,0
Ethan Piper,101586,G,NEBRASKA,7,100.0,0,238,63.1,58.5,62.5,4,7,190,100.0,100.0,97.1,0,11,0,362,0,359,1,362,199,199,0,0,163,0
LaDarius Henderson,98275,G,ARIZONA ST,6,100.0,0,110,65.8,74.2,62.0,0,3,195,100.0,100.0,98.7,0,4,1,361,0,361,0,361,209,209,0,0,152,0
Seth McLaughlin,123927,C,ALABAMA,7,100.0,0,103,71.0,68.6,70.2,1,7,184,100.0,100.0,97.8,2,8,0,360,360,0,0,360,199,199,0,0,161,0
Jay Amburgey,98250,T,OHIO,6,100.0,0,259,66.2,79.6,55.9,1,3,199,100.0,100.0,98.5,0,5,1,360,0,8,352,360,206,206,0,0,154,0
Brayden Rohme,100535,T,CAL,7,100.0,0,130,45.1,40.3,51.0,3,14,219,100.0,100.0,95.7,3,18,1,360,0,0,216,360,232,232,0,144,128,0
Tyler Ostrom,81818,G,S JOSE ST,6,100.0,0,285,63.1,63.6,60.9,0,5,246,100.0,100.0,99.0,1,5,0,359,0,0,0,359,261,261,359,0,98,0
Brevyn Spann-Ford,84006,TE,MINNESOTA,9,67.5,0,225,90.1,69.2,83.0,0,1,49,23.1,22.8,99.0,3,1,0,359,0,0,0,532,51,224,0,0,308,377
Jamari Thrash,97399,WR,GA STATE,9,54.7,0,175,72.3,,67.4,0,0,0,0.0,0.0,,4,0,0,358,0,0,0,654,0,296,0,0,358,0
Ross Ulugalu-Maseuli,146155,G,S DIEGO ST,6,100.0,1,284,63.3,77.0,67.2,0,5,163,100.0,100.0,98.5,6,5,0,356,0,0,0,356,170,170,356,0,186,0
J.J. Lippe,98426,T,N ILLINOIS,7,100.0,0,254,46.3,62.6,44.7,1,5,138,100.0,100.0,96.4,2,8,2,356,79,49,40,356,144,144,8,156,212,24
Matt Carrick,57101,G,MICH STATE,9,100.0,0,223,69.9,79.7,67.8,0,4,197,100.0,100.0,98.5,2,5,1,355,0,0,0,355,211,211,355,0,144,0
Jackson Filipowicz,121567,G,ARMY,7,100.0,0,114,76.8,36.0,78.9,1,2,68,100.0,100.0,96.3,2,4,1,354,6,348,0,354,69,69,0,0,285,0
Liam Soraghan,60986,TE,N ILLINOIS,10,79.0,0,254,61.6,44.2,64.6,0,0,22,20.2,20.3,100.0,5,0,0,354,0,0,1,448,24,118,0,0,330,439
Beau Stephens,144860,G,IOWA,9,100.0,1,192,59.1,48.2,64.3,1,6,180,100.0,100.0,95.8,4,11,4,353,0,0,0,353,188,188,353,0,165,0
Eli Acker,124121,G,OLE MISS,9,100.0,0,226,52.4,48.4,54.3,1,1,137,100.0,100.0,99.3,3,2,0,353,63,18,0,353,147,147,272,0,206,0
Haaziq Daniels,125263,QB,AIR FORCE,9,65.5,0,101,78.7,,60.1,0,0,0,0.0,0.0,,2,0,0,348,0,0,0,531,0,89,0,0,348,0
Heneli Bloomfield,81897,G,OREGON ST,8,100.0,0,265,78.5,62.2,83.8,2,7,147,100.0,100.0,96.3,3,10,1,347,0,341,0,347,160,160,6,0,187,0
Alec Holler,77899,TE,UCF,9,66.0,1,323,61.6,78.4,62.6,0,1,53,23.8,23.7,99.1,1,1,0,344,0,0,4,521,55,232,0,2,289,304
Shancco Matautia,146116,G,NEW MEXICO,6,100.0,0,241,48.6,47.2,47.9,1,7,147,100.0,100.0,95.2,3,11,3,344,0,0,0,344,154,154,344,0,190,0
Delfin Xavier Castillo,146960,C,VANDERBILT,6,100.0,0,333,68.7,85.5,62.8,0,1,181,100.0,100.0,99.7,1,1,0,344,182,91,0,344,193,193,71,0,151,0
Jonathan Mingo,97774,WR,OLE MISS,9,57.5,0,226,83.1,65.4,65.8,0,0,1,0.4,0.4,100.0,4,0,0,343,0,0,0,597,1,255,0,0,342,67
David Hixon,144315,C,NAVY,6,100.0,0,237,60.0,30.0,61.2,3,1,67,100.0,100.0,95.5,0,5,1,343,343,0,0,343,71,71,0,0,272,0
Zac Welch,98384,G,NEVADA,6,100.0,0,239,67.9,70.2,67.6,0,4,176,100.0,100.0,98.3,2,5,1,341,0,315,0,341,183,183,26,0,158,0
Brady Hunt,145631,TE,BALL ST,10,50.2,0,117,62.5,64.1,44.6,0,0,36,10.1,10.1,100.0,2,0,0,341,0,0,0,679,38,376,0,0,303,534
Paula Vaipulu,122500,G,GA TECH,8,100.0,0,176,48.0,39.4,48.5,0,14,191,100.0,100.0,96.3,1,14,0,341,0,340,1,341,200,200,0,0,141,0
Sione Finau,98074,G,PURDUE,9,100.0,0,273,58.9,70.0,52.3,1,5,207,100.0,100.0,98.6,0,6,0,339,0,68,0,339,219,219,271,0,120,0
Jamal Turner,55368,TE,TOLEDO,10,58.3,0,316,61.8,70.6,50.9,0,0,56,19.8,19.1,100.0,1,0,0,337,0,0,0,578,57,298,0,0,280,410
Brady Wilson,121508,C,UAB,9,98.3,0,321,76.0,81.3,70.6,0,1,107,94.7,94.9,99.5,1,1,0,337,71,1,0,343,112,118,3,0,225,267
Adam Karas,145965,T,AIR FORCE,9,100.0,0,101,60.4,27.6,66.8,0,3,53,100.0,100.0,97.2,5,3,0,336,0,0,15,336,60,60,0,268,276,53
Kwatrivous Johnson,81742,T,MISS STATE,7,100.0,0,227,53.0,33.8,62.4,3,8,236,100.0,100.0,96.4,1,14,3,336,0,88,248,336,245,245,0,0,91,0
Adam Vandervest,130667,T,W MICHIGAN,7,100.0,0,347,51.5,49.5,52.8,1,8,172,100.0,100.0,96.8,1,10,1,335,0,0,235,335,182,182,0,98,153,0
Devin Miller,60945,TE,MARSHALL,9,59.3,0,214,48.9,63.0,49.0,1,2,53,19.6,19.6,97.2,3,3,0,335,0,0,1,565,56,285,0,0,279,381
Mitchell Walters,124222,G,MISSOURI,8,99.7,0,229,61.5,50.0,65.9,1,2,163,99.4,99.4,97.9,3,5,2,333,0,0,0,334,170,171,327,0,163,6
Van Wells,157694,C,COLORADO,6,100.0,0,143,51.4,63.5,48.8,1,3,194,100.0,100.0,99.0,4,4,0,333,217,116,0,333,207,207,0,0,126,0
Bert Hale,122675,G,LA TECH,9,100.0,0,208,62.1,73.8,57.2,0,2,172,100.0,100.0,99.4,2,2,0,332,0,332,0,332,187,187,0,0,145,0
John Paddock,77689,QB,BALL ST,10,41.9,0,117,64.8,,60.1,0,0,0,0.0,0.0,,1,0,0,332,0,0,0,792,0,444,0,0,332,0
Trey Knox,98359,TE,ARKANSAS,9,58.8,1,111,66.6,51.8,75.9,0,2,21,8.5,8.9,90.5,3,3,1,331,0,0,0,563,23,257,0,0,308,380
Gerad Christian-Lichtenhan,131673,T,COLORADO,6,100.0,2,143,58.4,47.1,63.8,3,10,176,100.0,100.0,95.7,3,14,1,331,0,0,331,331,189,189,0,0,142,0
Jaylen Nichols,99040,T,S CAROLINA,8,100.0,1,289,52.1,69.3,50.3,1,5,190,100.0,100.0,97.4,7,8,2,331,0,0,328,331,206,206,0,0,125,0
John Brekke,54533,G,MIAMI OH,8,100.0,0,221,57.0,57.6,59.4,1,3,156,100.0,100.0,98.1,5,5,1,330,0,22,0,330,167,167,308,0,163,0
Justice Oluwaseun,60179,G,MIAMI FL,5,100.0,1,220,69.8,56.0,74.1,1,8,164,100.0,100.0,95.4,2,12,3,329,0,0,0,329,179,179,329,0,150,0
Devontez Walker,145773,WR,KENT STATE,10,52.2,0,201,71.3,,51.1,0,0,0,0.0,0.0,,2,0,0,327,0,0,0,627,0,297,0,0,327,0
Mark Walker,101120,WR,NAVY,9,76.5,0,237,67.0,74.8,62.4,0,0,2,2.1,2.0,100.0,0,0,0,325,0,0,0,425,2,102,0,0,323,46
Jordan Daniels,100260,T,AKRON,6,100.0,0,102,49.3,46.1,51.5,2,12,224,100.0,100.0,94.6,1,19,5,323,0,0,323,323,234,234,0,0,89,0
AJ Vaipulu,74652,G,NEW MEX ST,7,100.0,1,242,45.5,54.1,47.4,1,4,144,100.0,100.0,98.3,5,5,0,322,23,299,0,322,157,157,0,0,165,0
Michael Mayer,122906,TE,NOTRE DAME,9,54.6,1,258,90.6,68.9,77.2,0,0,5,1.9,2.2,100.0,2,0,0,322,0,0,1,590,6,274,0,0,316,371
Jeremiah Crawford,146929,T,TENNESSEE,6,100.0,0,307,49.6,45.9,53.5,0,4,155,100.0,100.0,96.8,3,7,3,321,0,0,321,321,176,176,0,0,145,0
Caedan Wallace,98427,T,PENN STATE,7,100.0,1,266,59.4,60.8,56.2,0,10,158,100.0,100.0,96.2,2,11,1,320,0,0,0,320,171,171,0,320,149,0
Austin Aune,83528,QB,N TEXAS,10,48.0,0,251,81.3,,60.4,0,0,0,0.0,0.0,,1,0,0,319,0,0,0,665,0,327,0,0,319,0
Cole Motes,128393,T,UTAH ST,9,100.0,2,329,51.4,45.7,62.7,1,5,149,100.0,100.0,96.0,6,9,3,319,0,0,0,319,165,165,0,319,154,0
Silas Robinson,81562,C,TEXAS ST,6,100.0,0,314,57.2,59.9,54.5,1,4,188,100.0,100.0,97.6,0,7,2,319,319,0,0,319,196,196,0,0,123,0
Trevor Campbell,60241,G,W MICHIGAN,9,100.0,0,347,61.3,70.4,58.7,0,2,153,100.0,100.0,98.7,1,3,1,318,0,312,0,318,168,168,1,0,150,3
Jacob Isaia,81727,G,FRESNO ST,9,100.0,0,169,64.8,65.6,64.9,2,3,173,100.0,100.0,97.4,1,7,2,317,0,282,1,317,188,188,33,0,129,0
Mike Lofton,123751,G,USF,9,100.0,1,327,55.7,64.4,53.1,1,5,157,100.0,100.0,98.1,2,6,0,317,1,17,0,317,162,162,189,108,155,1
Jack Bradley,98432,TE,RICE,9,61.5,0,275,53.4,71.9,45.2,0,1,62,25.2,25.3,99.2,3,1,0,316,0,0,0,514,67,265,0,0,249,422
Tunde Fatukasi,129876,T,BOWL GREEN,7,100.0,2,122,54.0,47.9,59.3,3,12,163,100.0,100.0,94.8,5,16,1,315,0,0,315,315,181,181,0,0,134,0
Malik Heath,124173,WR,OLE MISS,9,57.3,1,226,71.1,,62.4,0,0,0,0.0,0.0,,2,0,0,315,0,0,0,550,0,235,0,0,315,7
Bryson Speas,59937,T,NC STATE,9,100.0,0,248,71.5,73.8,68.5,0,5,174,100.0,100.0,98.0,1,6,1,315,0,0,146,315,187,187,0,169,128,0
Pierce Quick,99062,G,GA TECH,7,100.0,0,176,57.0,59.9,59.1,0,3,172,100.0,100.0,97.4,3,6,3,314,0,200,0,314,179,179,114,0,135,0
Ernesto Ramirez,102825,T,ARK STATE,7,99.7,1,113,51.9,69.0,41.1,2,9,182,99.5,99.5,97.0,1,11,0,314,0,0,0,315,190,191,111,202,124,2
Austin Johnson,100531,C,COLORADO,7,100.0,2,143,52.2,57.6,52.7,0,3,160,100.0,100.0,98.4,2,4,1,313,296,0,0,313,172,172,17,0,141,0
Doro Omerhi,41553,T,NEW MEX ST,7,100.0,0,242,51.8,56.9,53.7,2,8,158,100.0,100.0,95.6,3,12,2,313,0,0,0,313,174,174,40,266,139,7
Jon Jacobs,45394,G,CHARLOTTE,9,100.0,1,136,55.6,44.4,63.6,2,4,175,100.0,100.0,97.1,3,8,2,313,0,0,0,313,190,190,269,44,123,0
Ja'Tavion Sanders,144717,TE,TEXAS,9,55.8,0,311,73.1,64.7,55.7,1,3,50,17.7,17.6,96.0,5,4,0,313,0,0,0,561,53,301,0,0,260,416
Caleb Rillos,155838,TE,AIR FORCE,9,87.4,0,101,63.6,59.8,71.7,0,0,19,31.7,31.8,100.0,3,0,0,313,0,0,28,358,21,66,0,16,292,199
Jake Overman,131748,TE,OREGON ST,9,75.7,0,265,48.9,73.9,50.6,0,0,44,32.8,32.0,100.0,1,0,0,312,0,0,0,412,47,147,0,0,265,395
Shiyazh Pete,147455,T,NEW MEX ST,7,99.7,0,242,44.9,45.7,47.9,2,6,138,100.0,99.3,96.4,3,9,1,311,0,0,303,312,147,148,0,0,164,9
Trente Jones,101538,T,MICHIGAN,6,100.0,0,222,78.2,74.3,74.7,1,2,139,100.0,100.0,96.8,0,6,3,310,0,0,0,310,141,141,0,310,169,0
Wes Dorsey,98513,T,W KENTUCKY,8,100.0,0,346,51.2,52.8,55.3,1,4,182,100.0,100.0,97.5,3,7,2,309,0,0,0,309,183,183,0,307,126,2
Caleb Tiernan,145042,T,NWESTERN,5,100.0,0,256,70.3,75.3,64.3,0,4,144,100.0,100.0,97.9,0,5,1,309,0,0,6,309,149,149,2,300,160,1
Michael Furtney,81945,G,WISCONSIN,6,100.0,0,349,71.2,78.0,70.3,1,0,133,100.0,100.0,98.9,2,2,1,309,0,0,0,309,143,143,309,0,166,0
Caden Prieskorn,121783,TE,MEMPHIS,10,46.0,0,218,69.2,62.9,59.0,0,2,51,13.0,14.0,98.0,1,2,0,308,0,0,0,669,59,420,0,0,249,510
Sam Langi,131581,G,ARIZONA,8,100.0,0,109,54.3,50.9,52.1,2,9,190,100.0,100.0,97.1,0,11,0,308,0,219,3,308,206,206,52,31,102,3
Karsen Barnhart,101537,T,MICHIGAN,5,100.0,0,222,71.3,77.8,65.4,1,2,119,100.0,100.0,98.7,0,3,0,307,0,0,23,307,127,127,0,283,180,1
Jacob Dennison,125354,T,OHIO,8,100.0,0,259,40.4,18.2,54.2,3,18,179,100.0,100.0,93.6,1,22,1,307,0,1,224,307,186,186,0,81,121,1
Stephan Bernal-Wendt,52084,G,HAWAII,6,100.0,1,180,58.9,60.9,63.5,2,3,181,100.0,100.0,98.6,6,5,0,307,0,304,1,307,186,186,0,2,121,0
Nick Gallo,98296,TE,VA TECH,9,55.0,0,337,45.1,57.4,37.3,1,1,48,17.0,17.2,97.9,0,2,0,306,0,0,0,556,52,302,0,0,254,338
Kris Leach,61076,TE,KENT STATE,9,60.8,0,201,51.2,56.1,65.5,0,1,30,14.2,14.0,98.3,1,1,0,306,0,0,2,503,32,229,0,0,274,336
Darius Washington,99679,T,FLORIDA ST,8,100.0,0,167,59.3,49.5,63.9,1,10,138,100.0,100.0,94.6,4,13,2,305,18,0,143,305,155,155,32,111,150,1
Frank Fillip,81624,T,COLORADO,7,98.7,0,143,54.1,52.4,53.4,1,8,166,97.6,97.8,96.1,2,11,2,305,0,0,279,309,176,180,0,19,129,11
Aki Ogunbiyi,124335,G,TEXAS A&M,6,100.0,0,312,51.1,45.0,54.4,6,6,182,100.0,100.0,95.1,3,15,3,305,0,228,76,305,196,196,0,0,109,0
Trent Thompson,84074,TE,UTEP,10,71.6,0,330,81.5,80.9,80.1,0,0,80,41.5,41.3,100.0,3,0,0,305,0,0,0,426,85,206,0,0,220,409
Brackston Alford,121752,G,MEMPHIS,5,100.0,0,218,59.2,57.7,57.3,0,6,170,100.0,100.0,97.1,0,8,2,305,0,228,0,305,181,181,77,0,124,0
Hunter Nourzad,91674,G,PENN STATE,7,100.0,0,266,59.0,67.3,54.0,0,4,176,100.0,100.0,98.3,1,5,1,303,12,269,0,303,187,187,22,0,116,0
Jahlil Ryles,79680,G,MIDDLE TN,7,99.7,0,224,44.0,59.7,44.6,2,2,163,99.4,99.4,97.5,6,6,2,303,0,0,27,304,176,177,228,49,127,0
Joshua Lingenfelter,121584,TE,ARMY,8,94.7,0,114,90.6,44.0,86.8,0,0,12,41.4,41.4,100.0,4,0,0,303,0,0,66,320,12,29,0,61,291,159
Kolby Borders,145815,G,MIAMI OH,7,100.0,0,221,57.6,51.1,61.1,0,5,159,100.0,100.0,98.4,2,5,0,303,62,0,0,303,164,164,241,0,139,0
Brian Cobbs,84285,WR,UTAH ST,9,48.9,0,329,70.3,67.8,54.0,0,0,3,1.0,0.9,100.0,1,0,0,302,0,0,0,617,3,318,0,0,299,0
Justin McGriff,84325,WR,UTAH ST,9,49.5,0,329,57.7,70.4,56.8,0,0,5,1.7,1.6,100.0,3,0,0,302,0,0,0,610,5,313,0,0,297,1
Darren Grainger,78496,QB,GA STATE,9,45.1,0,175,78.6,,60.0,0,0,0,0.0,0.0,,1,0,0,302,0,0,0,669,0,296,0,0,302,0
Blake Shapen,122282,QB,BAYLOR,9,49.0,0,118,80.6,,60.0,0,0,0,0.0,0.0,,0,0,0,302,0,0,0,616,0,292,0,0,302,0
Junior Uzebu,77471,T,VANDERBILT,8,100.0,1,333,54.2,56.5,55.5,3,6,146,100.0,100.0,96.2,4,10,1,301,0,3,239,301,158,158,0,59,143,0
Alex Robarge,100250,G,AKRON,9,100.0,1,102,56.6,73.1,47.3,1,2,207,100.0,100.0,97.8,2,6,3,301,127,125,0,301,218,218,49,0,83,0
Paul Gainer Jr.,60079,T,SO MISS,9,100.0,0,296,43.5,32.7,50.3,3,5,144,100.0,100.0,97.2,1,8,0,300,0,0,0,300,158,158,0,300,142,0
Brandon Yates,99423,T,W VIRGINIA,8,100.0,0,343,62.7,61.1,60.7,1,9,144,100.0,100.0,96.5,0,10,0,300,0,0,42,300,155,155,22,236,145,0
Cole Snyder,97617,QB,BUFFALO,10,38.9,0,126,64.6,,60.2,0,0,0,0.0,0.0,,0,0,0,300,0,0,0,771,0,420,0,0,300,0
Kekaniokoa Holomalia-Gonzalez,81593,C,BOISE ST,6,100.0,1,120,60.4,71.8,60.3,0,3,151,100.0,100.0,98.3,3,4,1,300,300,0,0,300,161,161,0,0,139,0
Gerald Mincey,124388,T,TENNESSEE,6,100.0,0,307,58.8,62.5,56.7,0,8,153,100.7,100.6,97.4,3,8,0,298,0,2,296,298,166,165,0,0,132,0
Mark Redman,131911,TE,S DIEGO ST,9,59.0,0,284,45.2,49.3,54.8,0,2,21,9.5,10.0,95.2,3,2,0,296,0,0,0,502,23,229,0,0,273,349
Tommy DeVito,60545,QB,ILLINOIS,9,46.8,0,187,86.3,,60.1,0,0,0,0.0,0.0,,0,0,0,296,0,0,0,633,0,307,0,0,296,0
John Lee Eldridge III,131515,HB,AIR FORCE,9,71.8,0,101,76.7,63.7,60.6,0,1,8,14.8,13.6,93.7,0,1,0,295,0,0,0,411,8,59,0,0,287,21
George Johnson III,101696,WR,UMASS,9,58.4,1,216,65.5,,66.4,0,0,0,0.0,0.0,,2,0,0,295,0,0,0,505,0,205,0,0,295,3
Jaxson Dart,146409,QB,OLE MISS,9,47.2,0,226,77.5,,60.0,0,0,0,0.0,0.0,,1,0,0,294,0,0,0,623,0,266,0,0,294,0
Darrian Dalcourt,99061,C,ALABAMA,5,100.0,0,103,76.8,74.7,76.7,2,4,186,100.0,100.0,98.4,2,6,0,294,294,0,0,294,194,194,0,0,100,0
Mitchell Berg,55364,T,TOLEDO,5,100.0,1,316,49.5,59.4,52.6,0,11,147,100.0,100.0,96.3,4,11,0,294,0,0,286,294,154,154,0,8,140,0
Tai Lavatai,121854,QB,NAVY,8,57.3,0,237,62.3,,60.1,0,0,0,0.0,0.0,,7,0,0,294,0,0,0,513,0,114,0,0,294,0
Kanan Ray,81620,G,TULANE,7,100.0,0,319,64.2,80.8,62.5,0,1,151,100.0,100.0,98.3,1,3,2,293,0,0,0,293,156,156,293,0,137,0
Corey Crooms,97276,WR,W MICHIGAN,10,44.1,0,347,72.4,,59.6,0,0,0,0.0,0.0,,1,0,0,293,0,0,0,665,0,371,0,0,293,0
Matt Landers,61271,WR,ARKANSAS,9,50.7,1,111,68.9,,57.3,0,0,0,0.0,0.0,,2,0,0,292,0,0,0,576,0,284,0,0,292,0
Josiah Johnson,75883,TE,UMASS,9,63.3,0,216,40.1,65.9,47.9,0,0,17,9.3,9.6,100.0,2,0,0,292,0,0,0,461,18,187,0,0,274,277
Jordan Watkins,122730,WR,OLE MISS,9,55.5,1,226,59.8,,61.9,0,0,0,0.0,0.0,,2,0,0,291,0,0,0,524,0,232,0,0,291,10
Jake Roberts,121905,TE,N TEXAS,10,62.3,0,251,70.1,56.3,58.7,0,1,46,21.9,21.8,98.9,2,1,0,291,0,0,0,467,49,225,0,0,242,312
Kaleb Holcomb,145960,T,AIR FORCE,9,100.0,0,101,90.5,80.8,87.4,0,1,35,100.0,100.0,98.6,2,1,0,289,0,0,3,289,36,36,0,286,253,0
Zion Turner,158636,QB,UCONN,10,50.1,0,146,57.7,,60.3,0,0,0,0.0,0.0,,1,0,0,288,0,0,0,575,0,256,0,0,288,0
Victor Stoffel,98528,T,TEMPLE,4,100.0,0,306,60.5,64.6,57.3,1,5,181,100.0,100.0,97.8,3,7,1,288,0,0,0,288,189,189,0,288,99,0
Darrell Simpson,77444,G,TULSA,5,100.0,0,320,62.0,75.6,57.7,1,3,169,100.0,100.0,98.8,2,4,0,287,0,118,0,287,181,181,169,0,106,0
Corey Gammage,98735,WR,MARSHALL,9,48.6,0,214,66.9,,63.2,0,0,0,0.0,0.0,,2,0,0,286,0,0,0,589,0,303,0,0,286,1
Carter Bradley,77685,QB,S ALABAMA,9,44.4,0,288,74.5,,60.0,0,0,0,0.0,0.0,,5,0,0,286,0,0,0,644,0,342,0,0,286,0
Maurice McIntyre,77365,G,DUKE,6,100.0,0,154,63.0,63.5,64.8,1,4,140,100.0,100.0,98.2,2,5,0,286,1,284,0,286,149,149,0,0,137,0
Isaac Rex,102914,TE,BYU,10,57.9,0,128,57.3,67.9,60.6,1,4,70,26.1,26.5,96.4,3,5,0,286,0,0,0,494,75,283,0,0,211,369
Kelvin Ateman,55362,T,TOLEDO,7,100.0,0,316,47.3,45.0,53.7,1,7,138,100.0,100.0,96.4,5,9,1,285,0,0,285,285,147,147,0,0,138,0
Ben Jefferson,131510,WR,AIR FORCE,9,89.8,0,101,69.5,,80.7,0,0,0,0.0,0.0,,2,0,0,283,0,0,0,315,0,28,0,0,283,12
Lyndell Hudson Jr.,81643,T,FIU,7,100.0,1,166,65.6,71.5,60.8,1,5,152,100.0,100.0,98.0,2,6,0,283,0,0,22,283,160,160,0,261,123,0
