player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
James Ferguson-Reynolds,157204,P,BOISE ST,5,31,31,3.71,39.9,43.19,8.9,1,0,5,15,120,73.6,8,59,2,0,22.6,62,7,32,114.89,1237,2,1339
Paddy Turner,157217,P,COLO STATE,4,22,22,3.47,33.27,36.45,17.5,0,0,5,7,144,57.5,3,53,6,0,18.2,70,4,22,76.37,732,0,802
Oliver Straw,157362,P,W VIRGINIA,4,13,13,3.92,39.69,39.92,3.0,0,0,2,9,343,61.2,5,48,1,0,7.7,3,1,13,50.94,516,0,519
Tyler Perkins,157568,P,IOWA STATE,5,16,16,3.91,43.44,44.75,0.2,2,0,4,4,193,63.6,7,61,1,0,37.5,1,6,18,62.5,695,1,716
Ben Garbarini,157571,P,IOWA STATE,2,2,2,4.26,25.5,35.5,,0,0,0,0,193,59.3,0,47,1,0,0.0,0,0,2,8.52,51,1,71
Ashton Logan,157726,P,COLORADO,3,17,17,3.65,34.35,40.59,14.3,0,0,4,6,143,53.9,5,55,0,0,35.3,86,6,17,62.0,584,1,690
Anthony Venneri,157949,K,BUFFALO,2,7,7,3.39,37.29,43.0,0.0,0,0,1,3,126,60.0,3,53,0,0,14.3,0,1,7,23.73,261,2,301
Harry Webster,158251,P,NEVADA,2,4,4,3.96,37.5,37.5,,0,0,2,2,239,66.0,0,49,0,0,0.0,0,0,4,15.83,150,0,150
Maximilian Von Marburg,158309,P,SYRACUSE,4,14,14,3.94,38.79,41.5,3.6,0,0,1,6,304,60.3,4,52,1,0,35.7,18,5,14,55.11,543,1,581
Ryan Eckley,158380,P,MICH STATE,1,1,1,3.36,35.0,41.0,6.0,0,0,0,0,223,60.0,0,41,0,0,100.0,6,1,1,3.36,35,0,41
Mitch McCarthy,158448,P,UCF,2,4,4,4.02,42.75,47.75,10.0,0,0,2,0,323,64.3,1,54,0,0,50.0,20,2,4,16.07,171,0,191
Chase Barry,162456,P,UCLA,1,1,1,3.03,39.0,39.0,,0,0,1,0,324,60.0,0,39,0,0,0.0,0,0,1,3.03,39,0,39
Jack McCallister,162493,P,WASHINGTON,5,10,10,3.47,35.5,41.1,3.2,0,0,1,0,340,50.0,3,51,2,0,50.0,16,5,10,34.7,355,2,411
Trent Carrizosa,163281,P,COLORADO,2,10,10,3.74,43.4,45.8,4.0,0,0,1,3,143,57.7,4,52,0,0,60.0,24,6,10,37.4,434,0,458
Ross James,163296,P,OREGON,2,6,6,4.16,41.33,43.17,11.0,0,0,0,5,264,60.0,3,52,0,0,16.7,11,1,6,24.98,248,0,259
Aadyn Sleep-Dalton,163312,P,USC,5,10,10,3.58,35.2,37.1,9.5,0,0,2,4,326,60.4,5,45,2,0,20.0,19,2,10,35.84,352,0,371
