player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Riley Thompson,156535,P,FAU,9,42,42,3.6,41.33,44.88,7.2,0,0,10,10,165,71.7,19,71,3,0,42.9,129,18,42,151.32,1736,1,1885
Patrick Rea,156583,P,LA TECH,2,6,6,3.49,35.5,38.83,,0,0,3,1,208,62.7,0,49,1,0,0.0,0,0,6,20.94,213,1,233
Tom Ellard,156641,P,W KENTUCKY,9,33,33,3.83,41.33,43.48,8.5,0,0,12,12,346,54.2,14,64,2,0,18.2,51,6,33,126.26,1364,1,1435
Evan Crenshaw,156684,P,COAST CAR,9,33,33,3.57,35.42,38.88,9.4,0,0,6,11,141,59.7,8,54,5,0,30.3,94,10,33,117.74,1169,1,1283
Braxton Guilbeau,156786,P,LA MONROE,2,3,3,3.95,29.33,42.0,19.0,0,0,0,0,209,65.9,1,47,1,0,66.7,38,2,3,11.85,88,0,126
Rece Verhoff,156821,K,MARSHALL,3,10,10,3.56,39.1,41.0,-1.0,0,0,3,4,214,62.5,2,55,1,0,10.0,-1,1,10,35.58,391,1,410
Nick Woolfolk,156880,K,TROY,1,1,1,3.98,36.0,36.0,,0,0,0,1,318,60.0,1,36,0,0,0.0,0,0,1,3.98,36,0,36
Sami Sir,156907,P,BOWL GREEN,9,54,54,3.8,37.78,39.87,4.1,0,0,11,20,122,66.7,14,61,7,0,24.1,53,13,54,205.39,2040,3,2153
Jonathon Batzke,156993,P,TOLEDO,9,33,33,3.68,39.94,42.27,7.4,2,0,14,10,316,53.3,9,91,2,0,15.2,37,5,35,121.33,1318,2,1395
Max Fletcher,157028,P,ARKANSAS,6,27,27,4.05,32.67,38.3,22.0,0,0,4,9,111,78.0,9,51,7,0,22.2,132,6,27,109.42,882,1,1034
Brett Thorson,157071,P,GEORGIA,7,18,18,4.26,39.11,41.28,13.0,0,0,1,12,173,79.6,12,56,2,0,16.7,39,3,18,76.71,704,0,743
Fraser Masin,157137,P,OLE MISS,8,28,28,3.74,40.36,43.29,5.3,0,0,6,9,226,62.6,14,65,3,0,28.6,42,8,28,104.72,1130,2,1212
James Ferguson-Reynolds,157204,P,BOISE ST,7,37,37,3.7,40.65,43.41,8.9,1,0,8,17,120,76.4,12,59,3,0,18.9,62,7,38,136.79,1504,2,1606
Paddy Turner,157217,P,COLO STATE,8,47,47,3.51,36.55,38.21,7.8,0,0,12,17,144,52.8,11,53,8,0,21.3,78,10,47,164.8,1718,0,1796
Oliver Straw,157362,P,W VIRGINIA,7,24,24,3.93,40.75,41.83,1.5,0,0,4,13,343,69.9,9,63,2,0,16.7,6,4,24,94.4,978,1,1004
Tyler Perkins,157568,P,IOWA STATE,8,29,29,3.86,42.41,43.14,0.1,3,0,8,11,193,61.1,14,61,2,0,24.1,1,7,32,111.96,1230,1,1251
Ben Garbarini,157571,P,IOWA STATE,2,2,2,4.26,25.5,35.5,,0,0,0,0,193,59.3,0,47,1,0,0.0,0,0,2,8.52,51,1,71
Ashton Logan,157726,P,COLORADO,3,17,17,3.65,34.35,40.59,14.3,0,0,4,6,143,53.9,5,55,0,0,35.3,86,6,17,62.0,584,1,690
Anthony Venneri,157949,K,BUFFALO,6,24,24,3.34,34.71,43.54,14.7,0,0,4,3,126,59.3,6,64,4,0,37.5,132,9,24,80.15,833,4,1045
Harry Webster,158251,P,NEVADA,6,22,22,4.06,33.64,33.86,5.0,0,0,6,13,239,61.2,6,49,2,0,4.5,5,1,22,89.32,740,0,745
Maximilian Von Marburg,158309,P,SYRACUSE,7,28,28,3.83,36.79,41.25,5.9,0,0,1,9,304,65.1,6,55,4,0,39.3,65,11,28,107.36,1030,3,1155
Ryan Eckley,158380,P,MICH STATE,1,1,1,3.36,35.0,41.0,6.0,0,0,0,0,223,60.0,0,41,0,0,100.0,6,1,1,3.36,35,0,41
Mitch McCarthy,158448,P,UCF,6,17,17,4.06,40.65,42.76,9.0,0,0,5,6,323,68.2,7,54,2,0,23.5,36,4,17,68.97,691,0,727
Chase Barry,162456,P,UCLA,1,1,1,3.03,39.0,39.0,,0,0,1,0,324,60.0,0,39,0,0,0.0,0,0,1,3.03,39,0,39
Jack McCallister,162493,P,WASHINGTON,9,18,18,3.48,35.61,40.89,6.1,0,0,3,1,340,49.0,5,58,3,0,50.0,55,9,19,62.57,641,2,736
Trent Carrizosa,163281,P,COLORADO,5,26,26,3.59,37.12,42.23,7.8,0,0,1,7,143,51.7,8,52,1,0,65.4,133,17,26,93.25,965,0,1098
Ross James,163296,P,OREGON,3,8,8,4.03,36.38,41.88,22.0,0,0,1,5,264,66.4,3,52,0,0,25.0,44,2,8,32.27,291,0,335
Aadyn Sleep-Dalton,163312,P,USC,8,18,18,3.8,37.22,40.22,13.5,0,0,4,8,326,65.0,6,52,2,0,22.2,54,4,18,68.32,670,0,724
Alex Weir,163371,P,S JOSE ST,3,11,11,4.3,43.0,46.64,0.0,0,0,1,7,285,72.7,4,57,0,0,9.1,0,1,11,47.34,473,2,513
Luke Freer,169503,K,AIR FORCE,1,2,2,3.44,47.0,47.5,1.0,0,0,1,0,101,58.0,1,48,0,0,50.0,1,1,2,6.87,94,0,95
